Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Zdz,TOP,1,2,4,2.5,245,8.3,13181,446,22.6%,0,0,0,16409.65,10172,5140.77,1096.88,555,30.5%,0.17,50%,20874.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Xiaohao,JUNGLE,5,0,2,Perfect KDA,199,6.7,12121,410,20.8%,0,0,0,5871.26,4140.29,1205.23,525.74,199,10.9%,0.24,70%,21108.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Forge,MID,2,0,5,Perfect KDA,279,9.4,12327,417,21.1%,0,0,0,11073.8,935.63,9895.52,242.65,375,20.6%,0.24,70%,19936.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Qiuqiu,ADC,1,0,3,Perfect KDA,176,6,10440,353,17.9%,0,0,0,4608.64,125.75,3804.95,677.94,156,8.6%,0.14,40%,18235.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Betty,SUPPORT,1,0,6,Perfect KDA,79,2.7,10220,346,17.5%,0,0,0,15910.73,13876.7,0,2034.03,538,29.5%,0.24,70%,9623.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Hoya,TOP,1,4,0,0.3,239,8.1,10890,368,23.2%,0,0,0,10076.01,8650.23,1425.78,0,341,21.6%,0.03,50%,24948.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Beichuan,JUNGLE,0,0,2,Perfect KDA,137,4.6,7680,260,16.4%,0,0,0,4955.38,3180.7,742.68,1032,168,10.6%,0.07,100%,19668.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Ucal,MID,0,0,1,Perfect KDA,312,10.6,11159,377,23.8%,0,0,0,17536.99,299.69,17237.3,0,593,37.6%,0.03,50%,8542.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,Kepler,ADC,1,4,0,0.3,293,9.9,11426,386,24.4%,0,0,0,11415.78,10102.9,533.04,779.84,386,24.5%,0.03,50%,14827.5,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Lulu,AL vs TT,Anyone s Legend,2 - 1,TT,WEEK6,12.12,2022-07-14,1,yaoyao,SUPPORT,0,2,1,0.5,13,0.4,5740,194,12.2%,0,0,0,2695.58,342.84,2250.74,102,91,5.8%,0.03,50%,8040.31,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
