Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Cube,TOP,0,4,0,0,212,8.3,8611,336,22.5%,0,0,0,7685.11,7015.56,669.55,0,300,21.8%,0,0%,15104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Leyan,JUNGLE,0,1,0,0,162,6.3,7427,290,19.4%,0,0,0,4445.99,4001.42,312.57,132,174,12.6%,0,0%,22750.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Strive,MID,0,2,0,0,233,9.1,8983,351,23.4%,0,0,0,13989.17,182.86,13258.7,547.61,546,39.7%,0,0%,8646.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,iBOY,ADC,0,5,0,0,215,8.4,8283,323,21.6%,0,0,0,6452.08,3471.22,2884.86,96,252,18.3%,0,0%,13638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,yuyanjia,SUPPORT,0,4,0,0,29,1.1,5028,196,13.1%,0,0,0,2675.09,472.29,1842.8,360,104,7.6%,0,0%,12347.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Breathe,TOP,4,0,3,Perfect KDA,215,8.4,11663,455,23%,0,0,0,13020.98,8648.37,4178.41,194.2,508,24.3%,0.27,43.8%,15608.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Wei,JUNGLE,3,0,6,Perfect KDA,156,6.1,9610,375,19%,0,0,0,8835.16,7116.52,1137,581.64,345,16.5%,0.35,56.3%,18382.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,xiaohu,MID,4,0,9,Perfect KDA,201,7.8,10738,419,21.2%,0,0,0,14260.31,775.36,13182.6,302.35,557,26.6%,0.51,81.3%,7201.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sivir,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,GALA,ADC,3,0,5,Perfect KDA,265,10.3,11479,448,22.7%,0,0,0,14488.49,12876.3,377.28,1234.91,566,27.1%,0.31,50%,7702.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,Rare Atom vs RNG,Rare Atom,0 - 2,Royal Never Give Up,WEEK8,12.13,2022-07-25,1,Ming,SUPPORT,2,0,9,Perfect KDA,36,1.4,7141,279,14.1%,0,0,0,2954.89,618.39,1645.38,691.12,115,5.5%,0.43,68.8%,8686.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
