Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gragas,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,shanji,TOP,4,0,5,Perfect KDA,212,8.6,10509,425,22%,0,0,0,9807.84,419.67,9058.31,329.86,397,21.7%,0.36,64.3%,13178.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,AKi,JUNGLE,3,0,6,Perfect KDA,143,5.8,9308,376,19.5%,0,0,0,5190.82,4590.93,506.5,93.39,210,11.5%,0.36,64.3%,19956.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Creme,MID,1,1,6,7,219,8.9,9894,400,20.7%,0,0,0,14855.35,2265.45,12589.9,0,601,32.8%,0.28,50%,16960.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samira,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Able,ADC,5,1,7,12,221,8.9,11539,467,24.2%,0,0,0,11319.18,9593.48,1725.7,0,458,25%,0.49,85.7%,6126.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,cold,SUPPORT,1,2,8,4.5,31,1.3,6472,262,13.6%,0,0,0,4085.2,743.64,2482.98,858.58,165,9%,0.36,64.3%,6844.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Ale,TOP,0,2,0,0,221,8.9,9251,374,22.3%,0,0,0,6427.73,6051.81,375.92,0,260,17.2%,0,0%,12723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Tarzan,JUNGLE,1,2,2,1.5,140,5.7,7762,314,18.7%,0,0,0,4714.41,4108.23,410.18,196,191,12.6%,0.12,75%,17832.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryze,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Doinb,MID,2,2,1,1.5,256,10.4,9847,398,23.7%,0,0,0,17611.46,1153.36,15938.1,520,712,47.3%,0.12,75%,11464.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,Light,ADC,0,2,2,1,227,9.2,9420,381,22.7%,0,0,0,5244.97,4788.1,456.87,0,212,14.1%,0.08,50%,6508.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,OMG vs LNG Esports,OMG,2 - 1,LNG Esports,WEEK3,12.11,2022-06-24,1,LvMao,SUPPORT,1,6,1,0.3,27,1.1,5296,214,12.7%,0,0,0,3269.67,340.78,2354.89,574,132,8.8%,0.08,50%,12775.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
