Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,fearness,TOP,3,5,2,1,263,7.8,11919,354,21.3%,0,0,0,13761.89,3720.27,9953.09,88.53,409,23.1%,0.15,55.6%,27962.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,Shad0w,JUNGLE,3,6,4,1.2,161,4.8,9846,292,17.6%,0,0,0,8448.92,6694.23,1047.7,706.99,251,14.2%,0.21,77.8%,23864.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,Haichao,MID,1,2,5,3,295,8.8,12695,377,22.7%,0,0,0,16333.95,2277.5,12958.4,1098.05,485,27.5%,0.18,66.7%,15126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,Assum,ADC,2,4,3,1.3,330,9.8,14463,429,25.9%,0,0,0,18085.53,15013.4,970.15,2101.98,537,30.4%,0.15,55.6%,13800.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,jinjiao,SUPPORT,0,6,5,0.8,37,1.1,6963,207,12.5%,0,0,0,2849.17,728.39,1040.78,1080,85,4.8%,0.15,55.6%,20227.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shyvana,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,shanji,TOP,5,2,8,6.5,293,8.7,15153,450,22.6%,0,0,0,23092.57,3050.22,19872,170.35,686,28.4%,0.39,56.5%,33820.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,AKi,JUNGLE,3,3,7,3.3,162,4.8,11091,329,16.5%,0,0,0,4131.54,3359.17,433.37,339,123,5.1%,0.3,43.5%,22716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,Creme,MID,5,1,10,15,271,8,14238,423,21.2%,0,0,0,22979.19,1391.69,15404.4,6183.1,682,28.3%,0.45,65.2%,18808.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,Able,ADC,8,1,10,18,320,9.5,17404,517,25.9%,0,0,0,24173.48,10190.1,12749.6,1233.78,718,29.8%,0.53,78.3%,15464.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,OMG vs LGD Gaming,OMG,2 - 0,LGD Gaming,WEEK4,12.11,2022-06-27,2,cold,SUPPORT,2,2,18,10,2,0.1,9221,274,13.7%,0,0,0,6864.33,310.55,5393.47,1160.31,204,8.4%,0.59,87%,4469.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
