Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Ale,TOP,1,1,2,3,228,7.4,9528,310,19.3%,0,0,0,9329.04,7189.62,2139.42,0,303,17.4%,0.1,50%,20810.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volibear,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Tarzan,JUNGLE,1,5,3,0.8,137,4.5,8493,276,17.2%,0,0,0,10020.08,6699.34,2646.74,674,326,18.7%,0.13,66.7%,25960.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Doinb,MID,0,5,5,1,283,9.2,12089,393,24.5%,0,0,0,21523.15,3190.32,17607.6,725.23,700,40.1%,0.16,83.3%,13859.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Light,ADC,4,2,0,2,296,9.6,12737,414,25.8%,0,0,0,10354.08,9113.64,490.44,750,337,19.3%,0.13,66.7%,9316.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Iwandy,SUPPORT,0,4,4,1,37,1.2,6517,212,13.2%,0,0,0,2425.8,452.82,1526.98,446,79,4.5%,0.13,66.7%,11673.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornn,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,369,TOP,1,1,8,9,251,8.2,12999,423,20.9%,0,0,0,13592.36,4847.24,8745.12,0,442,22%,0.29,52.9%,26254.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Kanavi,JUNGLE,2,0,11,Perfect KDA,174,5.7,11331,368,18.2%,0,0,0,9472.58,7183.79,1594.19,694.6,308,15.4%,0.42,76.5%,18325.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Yagao,MID,7,0,8,Perfect KDA,291,9.5,14337,466,23%,0,0,0,17294.23,1235.11,12026.8,4032.32,562,28%,0.49,88.2%,14966.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Hope,ADC,5,1,4,9,308,10,15003,488,24.1%,0,0,0,16878.33,14945.5,1524.89,407.94,549,27.4%,0.29,52.9%,5245.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,LNG Esports vs JD Gaming,LNG Esports,1 - 2,JD Gaming,WEEK5,12.12,2022-07-08,3,Missing,SUPPORT,2,4,8,2.5,34,1.1,8554,278,13.7%,0,0,0,4467.85,629.34,3301.93,536.58,145,7.2%,0.33,58.8%,15297.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
