Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kennen,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,TheShy,TOP,2,1,4,6,266,8.9,12387,412,22.3%,0,0,0,22653.99,3587.09,19066.9,0,754,32.2%,0.2,54.5%,13483.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,SofM,JUNGLE,0,1,5,5,169,5.6,8729,290,15.7%,0,0,0,5818.24,4819.84,748.4,250,194,8.3%,0.17,45.5%,18072.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,Angel,MID,2,0,4,Perfect KDA,334,11.1,13956,464,25.1%,0,0,0,17657.84,408.44,17249.4,0,588,25.1%,0.2,54.5%,9454.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,ON,ADC,2,0,9,Perfect KDA,191,6.4,10303,343,18.6%,0,0,0,6580.36,837.8,5742.56,0,219,9.4%,0.37,100%,19484.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,huanfeng,SUPPORT,5,1,5,10,64,2.1,10150,338,18.3%,0,0,0,17583.17,16287.3,0,1295.87,585,25%,0.33,90.9%,7813.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,fearness,TOP,0,2,0,0,218,7.3,9611,320,20.4%,0,0,0,7045.02,6147.43,897.59,0,234,17%,0,0%,22080.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,Kui,JUNGLE,1,2,1,1,143,4.8,8769,292,18.6%,0,0,0,4173.35,3501.78,210.57,461,139,10.1%,0.07,66.7%,22640.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,Haichao,MID,1,1,1,2,283,9.4,11382,379,24.1%,0,0,0,9339.48,790.56,6379.23,2169.69,311,22.6%,0.07,66.7%,16274.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,Assum,ADC,1,3,1,0.7,300,10,11576,385,24.5%,0,0,0,17481.21,15939.3,1224.22,317.69,582,42.2%,0.07,66.7%,16389.3,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Nautilus,WBG vs LGD Gaming,Weibo Gaming,2 - 0,LGD Gaming,WEEK8,12.13,2022-07-29,1,jinjiao,SUPPORT,0,3,1,0.3,31,1,5869,195,12.4%,0,0,0,3369.43,802.7,2140.23,426.5,112,8.1%,0.03,33.3%,13737.7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
