Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,Zika,TOP,1,2,2,1.5,309,9.7,12846,404,24%,0,0,0,6944.4,1254.8,4024.71,1664.89,218,14.8%,0.09,42.9%,19748.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,XUN,JUNGLE,2,3,4,2,161,5.1,9874,311,18.4%,0,0,0,8287.83,6368.82,1555.51,363.5,261,17.6%,0.19,85.7%,23448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vex,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,Yuekai,MID,3,4,2,1.3,258,8.1,11424,359,21.3%,0,0,0,12114.33,942.42,9174.31,1997.6,381,25.8%,0.16,71.4%,15673.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,Wink,ADC,1,5,5,1.2,280,8.8,12214,384,22.8%,0,0,0,14887.66,11603.2,1265.1,2019.36,468,31.7%,0.19,85.7%,15796.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,XinLiu,SUPPORT,0,4,7,1.8,47,1.5,7240,228,13.5%,0,0,0,4745.22,1239.78,3505.44,0,149,10.1%,0.22,100%,10496.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayce,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,TheShy,TOP,2,1,12,14,275,8.7,13739,432,21.5%,0,0,0,25607.57,22217,2967.04,423.53,806,40.2%,0.44,77.8%,11756.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,SofM,JUNGLE,2,2,12,7,180,5.7,10945,344,17.1%,0,0,0,7546.61,5992.87,872.12,681.62,237,11.9%,0.44,77.8%,25268.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,Angel,MID,9,1,3,12,302,9.5,15509,488,24.2%,0,0,0,13101.05,672.55,9392.23,3036.27,412,20.6%,0.38,66.7%,12086.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,huanfeng,ADC,4,0,11,Perfect KDA,357,11.2,15561,490,24.3%,0,0,0,11615.81,9740.97,1486.44,388.4,365,18.2%,0.47,83.3%,11491.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rell,IG vs WBG,Invictus Gaming,1 - 2,Weibo Gaming,WEEK1,12.10,2022-06-10,1,ON,SUPPORT,1,3,13,4.7,49,1.5,8249,260,12.9%,0,0,0,5786.24,470.41,4168.45,1147.38,182,9.1%,0.44,77.8%,13636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
