Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,TheShy,TOP,3,2,3,3,337,8.9,14678,388,23.2%,0,0,0,23628.79,3628.92,18681.1,1318.77,625,33.8%,0.16,85.7%,23711.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,SofM,JUNGLE,0,2,6,3,213,5.6,10959,290,17.3%,0,0,0,10033.78,8179.45,876.99,977.34,266,14.4%,0.16,85.7%,36006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orianna,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,Angel,MID,1,2,5,3,257,6.8,12116,321,19.1%,0,0,0,20324.23,482.24,18908.9,933.09,538,29.1%,0.16,85.7%,16517.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,huanfeng,ADC,3,1,2,5,385,10.2,18127,480,28.6%,0,0,0,11938.56,11353.9,70.15,514.51,316,17.1%,0.13,71.4%,16759.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,ON,SUPPORT,0,2,6,3,36,1,7419,196,11.7%,0,0,0,3900.52,427.61,2631.97,840.94,103,5.6%,0.16,85.7%,18500.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayce,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,Flandre,TOP,2,1,3,5,339,9,15657,414,23.4%,0,0,0,24372.78,22561,690.92,1120.86,645,28.1%,0.13,55.6%,18439.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,Jiejie,JUNGLE,1,1,5,6,207,5.5,11882,314,17.8%,0,0,0,5574.83,5217.06,273.77,84,148,6.4%,0.16,66.7%,29373.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,Scout,MID,1,2,4,2.5,258,6.8,12682,336,19%,0,0,0,13786.5,746.4,13040.1,0,365,15.9%,0.13,55.6%,27816.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,Viper,ADC,5,1,4,9,365,9.7,18117,479,27.1%,0,0,0,36338.07,23653.5,11713.9,970.67,962,41.9%,0.24,100%,10767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,WBG vs EDG,Weibo Gaming,0 - 2,Edward Gaming,WEEK2,12.10,2022-06-13,1,meiko,SUPPORT,0,2,8,4,32,0.8,8563,227,12.8%,0,0,0,6749.67,472.76,6276.91,0,179,7.8%,0.21,88.9%,17825.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
