Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Biubiu,TOP,1,4,0,0.3,225,8.6,9137,348,23.2%,0,0,0,7205.27,6232.91,972.36,0,274,22.9%,0.04,33.3%,18256.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,beishang,JUNGLE,1,4,2,0.8,124,4.7,7574,288,19.2%,0,0,0,5291.82,4373.75,475.07,443,201,16.8%,0.11,100%,21182.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Shanks,MID,0,3,3,1,225,8.6,8669,330,22%,0,0,0,7628.48,465.44,6836.61,326.43,290,24.3%,0.11,100%,11308.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Xing,ADC,1,5,1,0.4,199,7.6,8677,330,22%,0,0,0,8358.32,7785.55,572.77,0,318,26.6%,0.08,66.7%,10963.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Kedaya,SUPPORT,0,5,3,0.6,30,1.1,5344,203,13.6%,0,0,0,2959.09,506.19,2452.9,0,113,9.4%,0.11,100%,14927.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennen,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,369,TOP,6,0,8,Perfect KDA,234,8.9,13735,523,23.7%,0,0,0,20156.87,3377.07,16709.3,70.5,767,33.5%,0.53,66.7%,11109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Kanavi,JUNGLE,6,0,9,Perfect KDA,180,6.8,11122,423,19.2%,0,0,0,10106.23,8617.12,1126.11,363,385,16.8%,0.57,71.4%,23494.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Yagao,MID,3,0,9,Perfect KDA,254,9.7,11779,448,20.3%,0,0,0,17970.06,601.86,17368.2,0,684,29.9%,0.46,57.1%,9106.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Hope,ADC,5,2,11,8,238,9.1,13589,517,23.4%,0,0,0,5823.94,5823.94,0,0,222,9.7%,0.61,76.2%,11229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sett,Team WE vs JD Gaming,Team WE,0 - 2,JD Gaming,WEEK6,12.12,2022-07-15,1,Missing,SUPPORT,1,1,10,11,40,1.5,7793,297,13.4%,0,0,0,6142.89,3442.56,0,2700.33,234,10.2%,0.42,52.4%,13744.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
