Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Summit,TOP,1,2,14,7.5,260,8.2,12443,395,20%,0,0,0,18715.12,7335.41,9884.71,1495,594,29.1%,0.48,75%,18710.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Clid,JUNGLE,7,1,8,15,155,4.9,12200,387,19.6%,0,0,0,12347.7,10016.5,1739.2,592,392,19.2%,0.48,75%,24977.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Care,MID,4,2,10,7,233,7.4,12059,383,19.4%,0,0,0,11372.6,53.2,11319.4,0,361,17.7%,0.44,70%,16694.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Lwx,ADC,8,3,3,3.7,313,9.9,16219,515,26.1%,0,0,0,14219.74,8826.36,4953.37,440.01,451,22.1%,0.35,55%,14056.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Hang,SUPPORT,0,1,17,17,17,0.5,9191,292,14.8%,0,0,0,7717.46,432.67,6373.85,910.94,245,12%,0.54,85%,9603.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,369,TOP,0,3,6,2,252,8,10821,343,20.7%,0,0,0,14543.13,12989.7,1553.43,0,461,24.7%,0.19,66.7%,22150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Kanavi,JUNGLE,2,5,5,1.4,156,4.9,9344,296,17.9%,0,0,0,9969.49,8861.56,458.43,649.5,316,16.9%,0.22,77.8%,25757.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Yagao,MID,2,4,7,2.3,284,9,12642,401,24.2%,0,0,0,20071.32,568.84,18539.5,962.98,637,34.1%,0.29,100%,12983.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Hope,ADC,5,4,3,2,285,9,12792,406,24.5%,0,0,0,11344.66,10471.6,301.06,572,360,19.3%,0.25,88.9%,10289.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,FPX vs JD Gaming,Funplus Phoenix,2 - 1,JD Gaming,WEEK4,12.11,2022-07-02,3,Missing,SUPPORT,0,4,7,1.8,49,1.6,6654,211,12.7%,0,0,0,2974.37,356.27,1838.1,780,94,5%,0.22,77.8%,10178.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
