Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Biubiu,TOP,0,2,0,0,253,8.4,9794,324,21.5%,0,0,0,7967.96,5381.3,2462.66,124,264,22.9%,0,0%,22669.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,View,JUNGLE,2,4,0,0.5,145,4.8,8729,289,19.1%,0,0,0,3933.89,2547,923.89,463,130,11.3%,0.07,100%,23727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,xiye,MID,0,3,1,0.3,264,8.7,10271,340,22.5%,0,0,0,11971.62,273.3,10952.9,745.42,396,34.5%,0.03,50%,13614.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Xing,ADC,0,2,1,0.5,275,9.1,10859,359,23.8%,0,0,0,6916.44,4998.14,739.25,1179.05,229,19.9%,0.03,50%,9470.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,heal,SUPPORT,0,4,2,0.5,32,1.1,5950,197,13%,0,0,0,3929.72,615.18,2118.76,1195.78,130,11.3%,0.07,100%,12196.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Zika,TOP,2,0,9,Perfect KDA,322,10.7,14593,483,22.5%,0,0,0,14260.51,12792.1,1348.41,120,472,23%,0.36,73.3%,20241.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,XUN,JUNGLE,1,2,10,5.5,185,6.1,11350,376,17.5%,0,0,0,10178.71,8837.84,944.18,396.69,337,16.4%,0.36,73.3%,24241.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Mole,MID,2,0,10,Perfect KDA,266,8.8,11958,396,18.4%,0,0,0,16433.17,775.84,11030.9,4626.43,544,26.5%,0.4,80%,12098.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Ahn,ADC,8,0,3,Perfect KDA,323,10.7,18368,608,28.3%,0,0,0,15487.61,15027.8,0,459.81,513,24.9%,0.36,73.3%,7509.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blitzcrank,Team WE vs IG,Team WE,1 - 2,Invictus Gaming,WEEK7,12.13,2022-07-23,1,Wink,SUPPORT,2,0,12,Perfect KDA,48,1.6,8632,286,13.3%,0,0,0,5754.61,1173.14,3559.11,1022.36,190,9.3%,0.46,93.3%,5766.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
