Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Zdz,TOP,8,2,3,5.5,273,9,16971,559,27.5%,0,0,0,22733.01,16189.4,4698.17,1845.44,749,34.9%,0.36,61.1%,19982.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Xiaohao,JUNGLE,3,3,9,4,198,6.5,11512,379,18.7%,0,0,0,9162.62,8070.38,785.74,306.5,302,14.1%,0.4,66.7%,27909.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Forge,MID,3,2,11,7,217,7.1,11420,376,18.5%,0,0,0,11693.03,439.64,10582.6,670.79,385,18%,0.46,77.8%,11387.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Betty,ADC,2,1,12,14,246,8.1,13328,439,21.6%,0,0,0,13354.09,10974.8,2218.89,160.4,440,20.5%,0.46,77.8%,13762.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Qiuqiu,SUPPORT,2,5,12,2.8,29,1,8440,278,13.7%,0,0,0,8125.66,859.3,5845.45,1420.91,268,12.5%,0.46,77.8%,17440.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Zoom,TOP,1,1,6,7,265,8.7,11085,365,21.4%,0,0,0,21817.4,857,20960.4,0,718,35.8%,0.23,53.8%,16802.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,H4cker,JUNGLE,3,4,6,2.3,150,4.9,9791,322,18.9%,0,0,0,4569.01,3833.04,641.47,94.5,150,7.5%,0.3,69.2%,25669.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Cryin,MID,5,4,5,2.5,255,8.4,11947,393,23%,0,0,0,15405.82,327.82,15028,50,507,25.3%,0.33,76.9%,18449.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,Elk,ADC,3,3,6,3,261,8.6,12202,402,23.5%,0,0,0,15315.93,13921.8,1394.13,0,504,25.1%,0.3,69.2%,12620.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,AL vs Ultra Prime,Anyone s Legend,2 - 0,Ultra Prime,WEEK5,12.12,2022-07-09,1,ShiauC,SUPPORT,1,6,8,1.5,38,1.3,6823,225,13.2%,0,0,0,3832.82,528.48,3066.34,238,126,6.3%,0.3,69.2%,13476.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
