Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Ale,TOP,3,1,11,14,242,7.8,12248,396,20.4%,0,0,0,13679.33,8183.41,5097.92,398,443,16.4%,0.45,77.8%,21089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volibear,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Tarzan,JUNGLE,2,0,10,Perfect KDA,150,4.9,10525,341,17.5%,0,0,0,11272.76,7405.63,3530.13,337,365,13.6%,0.39,66.7%,24956.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Doinb,MID,4,0,7,Perfect KDA,282,9.1,14037,454,23.4%,0,0,0,17171.83,1683.83,15488,0,556,20.6%,0.36,61.1%,21868.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Light,ADC,9,0,6,Perfect KDA,305,9.9,15448,500,25.7%,0,0,0,35282.4,18029.5,16224.9,1028,1142,42.4%,0.49,83.3%,12188.7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Rakan,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Iwandy,SUPPORT,0,0,15,Perfect KDA,46,1.5,7743,251,12.9%,0,0,0,5769.87,638.63,4677.24,454,187,6.9%,0.49,83.3%,15675.2,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Ornn,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Chelizi,TOP,0,5,1,0.2,219,7.1,9028,292,18.5%,0,0,0,11796.95,3205.07,8591.88,0,382,19.2%,0.03,100%,28287.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Shad0w,JUNGLE,1,1,0,1,223,7.2,9890,320,20.2%,0,0,0,5385.38,4180.49,574.89,630,174,8.8%,0.03,100%,27375.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Haichao,MID,0,2,0,0,307,9.9,12959,419,26.5%,0,0,0,22909.05,3072.47,18968,868.58,741,37.3%,0,0%,11215.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,jinjiao,ADC,0,5,0,0,186,6,8842,286,18.1%,0,0,0,4679.7,171.08,4143.44,365.18,151,7.6%,0,0%,24378.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,1,Assum,SUPPORT,0,5,0,0,49,1.6,8144,264,16.7%,0,0,0,16707.71,15023.2,0,1684.51,541,27.2%,0,0%,16618.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
