Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Chelizi,TOP,4,3,4,2.7,346,7.4,17793,378,22.1%,0,0,0,34237.77,3348.65,23275.1,7614.02,727,28%,0.17,66.7%,39511.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Shad0w,JUNGLE,1,1,7,8,253,5.4,14261,303,17.7%,0,0,0,16311.74,9339.67,2246.87,4725.2,347,13.4%,0.17,66.7%,44419.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,YeG,MID,1,4,8,2.3,261,5.5,14366,305,17.8%,0,0,0,19309.74,82.98,17341.8,1884.96,410,15.8%,0.19,75%,36363.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Assum,ADC,5,1,5,10,477,10.1,22010,468,27.3%,0,0,0,40950.31,36572.3,3454.01,924,870,33.5%,0.21,83.3%,16589.1,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,jinjiao,SUPPORT,1,1,10,11,38,0.8,12256,260,15.2%,0,0,0,11265.86,1820.77,7566.89,1878.2,239,9.2%,0.23,91.7%,12550.8,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Gnar,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Ale,TOP,3,1,6,9,440,9.3,20352,432,25%,0,0,0,29784.73,25290.9,3729.9,763.93,633,26.6%,0.19,90%,38990.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocturne,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Tarzan,JUNGLE,0,3,3,1,263,5.6,13687,291,16.8%,0,0,0,8014.73,6603.15,730.58,681,170,7.2%,0.06,30%,36265.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Doinb,MID,4,1,4,8,460,9.8,20899,444,25.7%,0,0,0,44556.33,557.29,41978.9,2020.14,947,39.8%,0.17,80%,15112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Iwandy,ADC,1,6,5,1,214,4.5,12828,273,15.8%,0,0,0,10741.28,968.39,9772.89,0,228,9.6%,0.13,60%,55706.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,LNG Esports vs LGD Gaming,LNG Esports,2 - 1,LGD Gaming,WEEK4,12.11,2022-07-02,2,Light,SUPPORT,2,1,8,10,113,2.4,13545,288,16.7%,0,0,0,18849.09,18356.7,133.61,358.78,400,16.8%,0.21,100%,11614.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
