Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Jax,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Cube,TOP,3,3,15,6,316,9,15773,448,22.7%,0,0,0,17343.62,11396.9,5886.72,60,493,18.6%,0.51,72%,31973.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Leyan,JUNGLE,3,5,15,3.6,192,5.5,12674,360,18.2%,0,0,0,16257.21,14049.8,1455.94,751.47,462,17.5%,0.51,72%,33013.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Strive,MID,5,4,13,4.5,231,6.6,13520,384,19.4%,0,0,0,19953.31,1894.86,16824.2,1234.25,567,21.4%,0.51,72%,19005.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,iBOY,ADC,12,1,9,21,319,9.1,18103,514,26%,0,0,0,34416.66,31861.8,1419.7,1135.16,978,37%,0.6,84%,6128.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,yuyanjia,SUPPORT,2,4,17,4.8,36,1,9473,269,13.6%,0,0,0,5091.38,348.64,4300.74,442,145,5.5%,0.54,76%,17552.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gragas,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,369,TOP,4,5,7,2.2,264,7.5,12219,347,21%,0,0,0,24567.85,1611.37,22084.2,872.28,698,28.8%,0.31,64.7%,28704.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Kanavi,JUNGLE,4,6,9,2.2,175,5,11230,319,19.3%,0,0,0,12563.4,10191.6,1473.02,898.78,357,14.7%,0.37,76.5%,33515.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Yagao,MID,5,3,10,5,266,7.6,13611,387,23.4%,0,0,0,24961.68,1778.48,16366,6817.2,709,29.3%,0.43,88.2%,18500.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Hope,ADC,3,5,8,2.2,287,8.2,13401,381,23.1%,0,0,0,14410.02,12160.8,859.36,1389.86,409,16.9%,0.31,64.7%,17601.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,JD Gaming vs Rare Atom,JD Gaming,2 - 1,Rare Atom,WEEK6,12.12,2022-07-11,2,Missing,SUPPORT,1,6,14,2.5,32,0.9,7602,216,13.1%,0,0,0,8812.04,817.55,5935.64,2058.85,250,10.3%,0.43,88.2%,18612.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
