Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,Biubiu,TOP,1,1,1,2,190,8.5,7739,344,21%,0,0,0,7004.37,5845.83,1106.54,52,312,18.9%,0.09,22.2%,17569.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,beishang,JUNGLE,4,3,5,3,93,4.1,7086,315,19.3%,0,0,0,5420,3997.37,1139.36,283.27,241,14.6%,0.4,100%,21252.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,Shanks,MID,1,3,5,2,224,10,8748,389,23.8%,0,0,0,10069.57,1041.07,8576.12,452.38,448,27.1%,0.27,66.7%,13770.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,SmLz,ADC,3,4,5,2,194,8.6,8488,378,23.1%,0,0,0,10890.74,9183.96,1706.78,0,485,29.4%,0.36,88.9%,9065.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,heal,SUPPORT,0,4,6,1.5,29,1.3,4718,210,12.8%,0,0,0,3718.19,794.39,2303.8,620,165,10%,0.27,66.7%,8430.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayce,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,TheShy,TOP,0,0,3,Perfect KDA,227,10.1,10187,453,21.4%,0,0,0,12669.39,11096.5,1572.89,0,564,23.2%,0.13,20%,6496.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,SofM,JUNGLE,4,2,3,3.5,127,5.7,8319,370,17.5%,0,0,0,10153.21,8859.9,480.81,812.5,452,18.6%,0.31,46.7%,22035.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,Angel,MID,1,2,9,5,185,8.2,10102,450,21.2%,0,0,0,17718.38,1034.72,15922.7,760.96,789,32.5%,0.45,66.7%,10879.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,huanfeng,ADC,9,1,4,13,204,9.1,12448,554,26.1%,0,0,0,10089.01,8978.11,1110.9,0,449,18.5%,0.58,86.7%,10364.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,3,ON,SUPPORT,1,4,13,3.5,32,1.4,6604,294,13.9%,0,0,0,3910.05,1174.4,1917.65,818,174,7.2%,0.62,93.3%,10661.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
