Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,Biubiu,TOP,2,2,8,5,203,7.5,10375,383,18.4%,0,0,0,12805.25,8702.77,1576.42,2526.06,473,22.6%,0.37,58.8%,22935.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,beishang,JUNGLE,3,1,11,14,118,4.4,9719,359,17.3%,0,0,0,6627.79,5147.19,1150.33,330.27,245,11.7%,0.52,82.4%,29424.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,Shanks,MID,3,1,8,11,245,9,11597,428,20.6%,0,0,0,17011.99,161.39,16288.2,562.4,628,30.1%,0.41,64.7%,9854.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,SmLz,ADC,9,0,6,Perfect KDA,307,11.3,16632,614,29.5%,0,0,0,15008.52,13293.8,1602.72,112,554,26.5%,0.55,88.2%,13021.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,heal,SUPPORT,0,2,11,5.5,37,1.4,7964,294,14.1%,0,0,0,5139.86,704.99,2614.53,1820.34,190,9.1%,0.41,64.7%,13477.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jayce,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,TheShy,TOP,4,4,1,1.3,231,8.5,10414,384,24.1%,0,0,0,19568.53,16694.2,2615.91,258.42,722,34.3%,0.18,83.3%,12873.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,SofM,JUNGLE,0,3,2,0.7,159,5.9,7823,289,18.1%,0,0,0,8042.19,6912.55,395.64,734,297,14.1%,0.07,33.3%,21568.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,Angel,MID,2,2,2,2,234,8.6,9952,367,23%,0,0,0,15020.74,667.41,10696.3,3657.03,554,26.3%,0.15,66.7%,14930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,huanfeng,ADC,0,4,4,1,226,8.3,9454,349,21.8%,0,0,0,11862.33,10598.6,1147.74,115.99,438,20.8%,0.15,66.7%,13024.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thresh,Team WE vs WBG,Team WE,1 - 2,Weibo Gaming,WEEK2,12.10,2022-06-18,2,ON,SUPPORT,0,4,4,1,45,1.7,5655,209,13.1%,0,0,0,2615.42,143.76,1833.66,638,97,4.6%,0.15,66.7%,9322.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
