Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Zoom,TOP,1,3,4,1.7,224,8.3,9647,360,22.2%,0,0,0,12442.67,7420.4,4602.86,419.41,464,25.5%,0.19,71.4%,20164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,H4cker,JUNGLE,4,2,0,2,176,6.6,9795,365,22.5%,0,0,0,8651.79,6196.57,1476.22,979,322,17.7%,0.15,57.1%,22630.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Cryin,MID,1,3,4,1.7,207,7.7,9144,341,21%,0,0,0,12132.09,688.79,11381.3,62,452,24.9%,0.19,71.4%,18809.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Elk,ADC,1,4,3,1,218,8.1,9454,352,21.8%,0,0,0,11418.1,10169.1,1249,0,426,23.4%,0.15,57.1%,10706.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,ShiauC,SUPPORT,0,6,4,0.7,31,1.2,5421,202,12.5%,0,0,0,4150.85,793.38,2957.47,400,155,8.5%,0.15,57.1%,14097.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,PandaC,TOP,1,2,6,3.5,214,8,10002,373,18.6%,0,0,0,11389.77,9689.6,1700.17,0,424,18.6%,0.26,38.9%,21199.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Tarzan,JUNGLE,3,3,9,4,144,5.4,9306,347,17.3%,0,0,0,7633.54,6515.48,924.06,194,284,12.5%,0.45,66.7%,23543.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Doinb,MID,3,1,10,13,269,10,12174,454,22.7%,0,0,0,14535.36,1001.76,13358.6,175,542,23.7%,0.48,72.2%,12405.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,Light,ADC,10,0,8,Perfect KDA,281,10.5,14881,555,27.7%,0,0,0,22475.67,18665.6,292.77,3517.3,838,36.7%,0.67,100%,10787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,LNG Esports vs Ultra Prime,LNG Esports,2 - 0,Ultra Prime,WEEK7,12.12,2022-07-19,2,LvMao,SUPPORT,1,1,15,16,33,1.2,7381,275,13.7%,0,0,0,5223.28,240.41,4499,483.87,195,8.5%,0.6,88.9%,13689.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
