Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Bin,TOP,7,1,6,13,332,9.3,17066,476,24.3%,0,0,0,19078.51,15700.6,2514.85,863.06,533,26.8%,0.36,68.4%,27440.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,WeiWei,JUNGLE,3,1,9,12,206,5.8,12659,353,18%,0,0,0,6829.02,4782.01,1446.92,600.09,191,9.6%,0.34,63.2%,29373.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,icon,MID,3,3,8,3.7,312,8.7,14302,399,20.4%,0,0,0,14177.91,737.68,12976.1,464.13,396,19.9%,0.31,57.9%,16405.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Doggo,ADC,4,4,11,3.8,349,9.7,16492,460,23.5%,0,0,0,20666.93,7900.66,11507.3,1258.97,577,29%,0.42,78.9%,26534.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Crisp,SUPPORT,2,1,17,19,4,0.1,9747,272,13.9%,0,0,0,10543.95,550.52,9363.9,629.53,294,14.8%,0.53,100%,8255.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Hoya,TOP,3,4,3,1.5,306,8.5,15080,421,23.9%,0,0,0,18804.96,11553.9,6416.38,834.68,525,24.9%,0.17,60%,22173.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Beichuan,JUNGLE,2,3,7,3,185,5.2,10579,295,16.8%,0,0,0,10508.07,9019.27,939.89,548.91,293,13.9%,0.25,90%,26976.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Ucal,MID,0,4,5,1.3,340,9.5,13790,385,21.9%,0,0,0,20447.12,2756.18,16920,770.94,571,27.1%,0.14,50%,17560.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitch,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,Kepler,ADC,5,4,5,2.5,351,9.8,16442,459,26.1%,0,0,0,21373.44,17006.7,511.71,3855.03,597,28.3%,0.28,100%,20305.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,TT vs BLG,TT,2 - 1,Bilibili Gaming,WEEK5,12.11,2022-07-04,2,yaoyao,SUPPORT,0,4,7,1.8,36,1,7100,198,11.3%,0,0,0,4398.11,771.34,3041.11,585.66,123,5.8%,0.2,70%,13461.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
