Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Zoom,TOP,1,4,3,1,287,8.8,12096,370,22.5%,0,0,0,10404.14,9810.52,593.62,0,318,16.7%,0.12,66.7%,15772.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,H4cker,JUNGLE,0,4,5,1.3,146,4.5,8952,274,16.7%,0,0,0,6351.96,4809.2,1221.26,321.5,194,10.2%,0.15,83.3%,21343.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Cryin,MID,2,5,2,0.8,217,6.6,10406,319,19.4%,0,0,0,16564.86,647.56,15587.3,330,507,26.6%,0.12,66.7%,21670.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Elk,ADC,2,2,2,2,388,11.9,15031,460,28%,0,0,0,24369.9,11866,12257.9,246,746,39.2%,0.12,66.7%,10447.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,ShiauC,SUPPORT,1,5,3,0.8,38,1.2,7247,222,13.5%,0,0,0,4474.2,473.82,4000.38,0,137,7.2%,0.12,66.7%,16699.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Zika,TOP,4,0,8,Perfect KDA,311,9.5,15754,482,22.2%,0,0,0,8881.17,6349.38,2315.81,215.98,272,12.6%,0.37,60%,23467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,XUN,JUNGLE,5,2,12,8.5,230,7,13204,404,18.6%,0,0,0,10573.61,7969.01,1173.56,1431.04,324,15%,0.52,85%,36129.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Mole,MID,3,2,13,8,264,8.1,13845,424,19.5%,0,0,0,20146.5,1007.77,15143.6,3995.13,617,28.6%,0.49,80%,17525.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Ahn,ADC,4,0,13,Perfect KDA,301,9.2,18439,564,25.9%,0,0,0,22304.46,21254.9,0,1049.56,683,31.7%,0.52,85%,13402.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyke,Ultra Prime vs IG,Ultra Prime,1 - 2,Invictus Gaming,WEEK8,12.13,2022-07-28,1,Wink,SUPPORT,4,2,10,7,66,2,9857,302,13.9%,0,0,0,8511.4,6512.04,0,1999.36,261,12.1%,0.43,70%,12386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
