Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Wayward,TOP,1,1,11,12,286,8.5,14246,424,20.4%,0,0,0,13557.56,7843.25,5714.31,0,403,13.6%,0.36,66.7%,29136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Tian,JUNGLE,3,2,7,5,193,5.7,12556,374,18%,0,0,0,12726.69,10540.1,1449.09,737.5,379,12.8%,0.3,55.6%,31024.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Knight,MID,9,0,8,Perfect KDA,359,10.7,18576,553,26.6%,0,0,0,36327.04,1325.84,33819.1,1182.1,1081,36.5%,0.51,94.4%,10865.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,JackeyLove,ADC,5,2,6,5.5,306,9.1,15602,464,22.3%,0,0,0,29711.1,21110.9,5747.15,2853.05,884,29.8%,0.33,61.1%,16204.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Mark,SUPPORT,0,2,14,7,39,1.2,8875,264,12.7%,0,0,0,7227.87,582.82,5591.05,1054,215,7.3%,0.42,77.8%,8615.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Zika,TOP,1,3,3,1.3,316,9.4,12727,379,22.5%,0,0,0,10640.61,4466.39,5282.96,891.26,317,15.3%,0.12,57.1%,17184.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lillia,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,XUN,JUNGLE,3,5,2,1,214,6.4,10871,324,19.2%,0,0,0,23548.6,531.91,17777.3,5239.39,701,33.8%,0.15,71.4%,34748.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornn,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Yuekai,MID,0,3,6,2,257,7.6,11359,338,20%,0,0,0,10970.46,3058.14,7578.32,334,327,15.7%,0.18,85.7%,33966.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,Wink,ADC,3,3,2,1.7,352,10.5,14822,441,26.2%,0,0,0,18347.91,11386,1905.24,5056.67,546,26.3%,0.15,71.4%,26196.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Top Esports vs IG,Top Esports,2 - 0,Invictus Gaming,WEEK2,12.10,2022-06-18,1,XinLiu,SUPPORT,0,4,5,1.3,23,0.7,6901,205,12.2%,0,0,0,6224.13,580.06,3944.81,1699.26,185,8.9%,0.15,71.4%,19950.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
