Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,369,TOP,4,1,6,10,307,9.9,14680,472,21.5%,0,0,0,21008.99,2666.27,11472.5,6870.22,676,23%,0.32,47.6%,24048.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Kanavi,JUNGLE,6,1,8,14,262,8.4,14575,469,21.3%,0,0,0,16859.13,14471,1284.63,1103.5,542,18.5%,0.45,66.7%,24918.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Yagao,MID,4,0,8,Perfect KDA,277,8.9,13331,429,19.5%,0,0,0,19514.25,1235.19,13360.4,4918.66,627,21.4%,0.39,57.1%,22184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Hope,ADC,7,0,8,Perfect KDA,356,11.4,17898,575,26.2%,0,0,0,30324.3,26381.9,1650.69,2291.71,975,33.2%,0.48,71.4%,11155.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Missing,SUPPORT,0,2,12,6,34,1.1,7823,252,11.5%,0,0,0,3569,1218.62,1959.79,390.59,115,3.9%,0.39,57.1%,18348.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Zoom,TOP,0,6,2,0.3,252,8.1,10987,353,22.2%,0,0,0,15859.12,12064.1,1760.42,2034.6,510,24%,0.06,50%,29183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,H4cker,JUNGLE,1,2,2,1.5,137,4.4,8097,260,16.3%,0,0,0,3116.4,1448.15,1464.25,204,100,4.7%,0.1,75%,26664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Cryin,MID,0,4,4,1,312,10,11918,383,24.1%,0,0,0,20153.17,382.98,19098,672.19,648,30.5%,0.13,100%,21342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,Elk,ADC,3,3,0,1,315,10.1,12950,416,26.1%,0,0,0,23612.74,14062.2,8082.2,1468.34,759,35.7%,0.1,75%,19312.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,JD Gaming vs Ultra Prime,JD Gaming,2 - 1,Ultra Prime,WEEK3,12.11,2022-06-24,3,ShiauC,SUPPORT,0,6,2,0.3,31,1,5603,180,11.3%,0,0,0,3381.91,179.82,2532.09,670,109,5.1%,0.06,50%,20850.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
