Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Flandre,TOP,6,4,3,2.3,360,9.6,17819,473,24.3%,0,0,0,21060.03,1890.79,14401.9,4767.34,559,28.7%,0.24,47.4%,28697.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,JunJia,JUNGLE,1,1,8,9,160,4.2,11336,301,15.5%,0,0,0,7288.67,5430.42,1287.75,570.5,193,9.9%,0.24,47.4%,24343.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Scout,MID,4,2,8,6,343,9.1,16338,434,22.3%,0,0,0,18355.89,648.29,17707.6,0,487,25.1%,0.32,63.2%,12211.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Viper,ADC,6,1,8,14,369,9.8,18108,481,24.7%,0,0,0,21972.77,18725,1737.05,1510.72,583,30%,0.37,73.7%,5498.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,meiko,SUPPORT,2,2,13,7.5,45,1.2,9726,258,13.3%,0,0,0,4593.53,1048,2725.53,820,122,6.3%,0.4,78.9%,14122.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Ale,TOP,1,3,5,2,347,9.2,16316,433,25.5%,0,0,0,17469.6,9461.71,5570.89,2437,464,30.4%,0.16,60%,23766.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Tarzan,JUNGLE,8,3,1,3,175,4.6,12947,344,20.2%,0,0,0,14557.85,11990.6,1198.52,1368.73,386,25.3%,0.24,90%,29605.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Doinb,MID,0,5,8,1.6,306,8.1,13024,346,20.3%,0,0,0,15377.47,697.97,14199.5,480,408,26.7%,0.21,80%,21113.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miss Fortune,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,Light,ADC,1,2,3,2,348,9.2,14757,392,23%,0,0,0,8260.31,7406.48,763.83,90,219,14.4%,0.11,40%,14719.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LNG Esports vs EDG,LNG Esports,0 - 2,Edward Gaming,WEEK8,12.13,2022-07-26,2,LvMao,SUPPORT,0,6,5,0.8,32,0.8,7010,186,10.9%,0,0,0,1847.58,103.24,1154.34,590,49,3.2%,0.13,50%,12792.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
