Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Wayward,TOP,2,5,1,0.6,239,8.5,11203,401,23.9%,0,0,0,11977.73,2068.65,5513.76,4395.32,428,28.1%,0.11,75%,20946.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Tian,JUNGLE,0,6,3,0.5,196,7,9356,335,20%,0,0,0,7900.99,6679.8,335.34,885.85,283,18.6%,0.11,75%,19489.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Knight,MID,0,1,3,3,249,8.9,10422,373,22.3%,0,0,0,12645.92,1169.6,7827.33,3648.99,452,29.7%,0.11,75%,14271.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitch,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,JackeyLove,ADC,1,4,0,0.3,242,8.7,9847,352,21%,0,0,0,7731.14,5934.28,212.78,1584.08,276,18.2%,0.04,25%,15107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Mark,SUPPORT,1,2,1,1,18,0.6,5962,213,12.7%,0,0,0,2322.25,418.99,1432.37,470.89,83,5.5%,0.07,50%,10308.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sett,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,369,TOP,2,3,5,2.3,205,7.3,11270,403,19.6%,0,0,0,10574.94,8742.49,0,1832.45,378,17.2%,0.25,38.9%,23501.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Kanavi,JUNGLE,8,0,4,Perfect KDA,203,7.3,12769,457,22.3%,0,0,0,11780.51,9469.17,1347.84,963.5,421,19.2%,0.43,66.7%,22147.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Yagao,MID,6,0,2,Perfect KDA,262,9.4,13163,471,22.9%,0,0,0,14325.51,671.26,12679.1,975.15,512,23.3%,0.29,44.4%,12226.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Hope,ADC,2,1,6,8,293,10.5,12977,464,22.6%,0,0,0,15319.97,9942.87,5129.1,248,548,24.9%,0.29,44.4%,12215.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,JD Gaming vs Top Esports,Top Esports,1 - 2,JD Gaming,WEEK1,12.10,2022-06-11,1,Missing,SUPPORT,0,0,12,Perfect KDA,10,0.4,7183,257,12.5%,0,0,0,9499.11,676.24,8328.87,494,340,15.4%,0.43,66.7%,4210.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
