Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Zika,TOP,4,4,4,2,222,7.8,11717,409,23.9%,0,0,0,15327.52,3006.42,7359.61,4961.49,535,28.8%,0.28,100%,21345.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,XUN,JUNGLE,0,4,6,1.5,221,7.7,9922,347,20.3%,0,0,0,8172.64,1291.46,6302.68,578.5,285,15.3%,0.21,75%,19459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renekton,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Yuekai,MID,3,5,4,1.4,242,8.5,11103,388,22.7%,0,0,0,17287.08,15348.9,1938.18,0,604,32.4%,0.24,87.5%,31876.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,XinLiu,ADC,0,4,3,0.8,183,6.4,8314,290,17%,0,0,0,4290.56,515.91,3774.65,0,150,8.1%,0.1,37.5%,18033.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Wink,SUPPORT,1,3,2,1,60,2.1,7872,275,16.1%,0,0,0,8208.61,8208.61,0,0,287,15.4%,0.1,37.5%,10889.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Zdz,TOP,4,4,7,2.8,173,6,9927,347,18.1%,0,0,0,9861.63,5783.97,411.21,3666.45,344,12.5%,0.38,55%,19872.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Xiaohao,JUNGLE,2,2,14,8,159,5.6,10418,364,19%,0,0,0,12685.93,11480.7,630.66,574.57,443,16.1%,0.56,80%,23001.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akali,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Forge,MID,6,1,9,15,240,8.4,12392,433,22.6%,0,0,0,26408.07,1353.27,25054.8,0,922,33.5%,0.52,75%,16537.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Betty,ADC,6,1,10,16,281,9.8,14551,508,26.5%,0,0,0,22849.05,14987.4,7375.65,486,798,28.9%,0.56,80%,15146.1,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Bard,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,3,Qiuqiu,SUPPORT,2,0,14,Perfect KDA,32,1.1,7623,266,13.9%,0,0,0,7135.37,767.95,5440.12,927.3,249,9%,0.56,80%,5212.69,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
