Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Jax,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Zika,TOP,3,0,4,Perfect KDA,217,8.3,10972,419,20.9%,0,0,0,5647.75,4227.34,1420.41,0,215,14.2%,0.27,46.7%,13497.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,XUN,JUNGLE,7,0,5,Perfect KDA,206,7.9,12010,458,22.9%,0,0,0,11969.12,925.32,10705.8,338,457,30.1%,0.46,80%,16420.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sion,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Yuekai,MID,1,0,11,Perfect KDA,250,9.5,11055,422,21.1%,0,0,0,6843.93,4189.34,2464.59,190,261,17.2%,0.46,80%,14167.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,XinLiu,ADC,2,0,7,Perfect KDA,167,6.4,9218,352,17.6%,0,0,0,6081.89,518.45,5063.44,500,232,15.3%,0.34,60%,12589.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Wink,SUPPORT,2,0,13,Perfect KDA,55,2.1,9178,350,17.5%,0,0,0,9241.95,9051.25,46.7,144,353,23.2%,0.57,100%,7329.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennen,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Zdz,TOP,0,3,0,0,203,7.7,8361,319,22.4%,0,0,0,10704.25,2107.03,8597.22,0,408,26.3%,0,0%,9916.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Xiaohao,JUNGLE,0,3,0,0,155,5.9,7215,275,19.3%,0,0,0,3835.92,2602.98,521.25,711.69,146,9.4%,0,0%,17262.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Forge,MID,0,2,0,0,218,8.3,8488,324,22.7%,0,0,0,9182.2,1361.83,7820.37,0,350,22.6%,0,0%,8176.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Betty,ADC,0,3,0,0,221,8.4,8337,318,22.3%,0,0,0,12736.03,8811.48,3924.55,0,486,31.3%,0,0%,10727.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Nami,IG vs AL,Invictus Gaming,1 - 2,Anyone s Legend,WEEK3,12.11,2022-06-26,1,Qiuqiu,SUPPORT,0,4,0,0,10,0.4,5006,191,13.4%,0,0,0,4193.23,641.07,3285.45,266.71,160,10.3%,0,0%,8865.63,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
