Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Camille,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Zdz,TOP,1,4,1,0.5,245,8.1,10856,358,21.7%,0,0,0,8112.41,5955.54,524.77,1632.1,267,12.7%,0.07,22.2%,19202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Xiaohao,JUNGLE,2,4,7,2.3,187,6.2,10112,333,20.2%,0,0,0,25369.81,192.74,23501.1,1675.97,836,39.7%,0.3,100%,17670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yone,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Forge,MID,2,3,4,2,202,6.7,10006,330,20%,0,0,0,9680.98,5040.2,1917.22,2723.56,319,15.1%,0.2,66.7%,19982.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Betty,ADC,4,3,4,2.7,275,9.1,12920,426,25.8%,0,0,0,15944.88,9059.3,4896.39,1989.19,525,24.9%,0.26,88.9%,15072.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Qiuqiu,SUPPORT,0,4,6,1.5,39,1.3,6156,203,12.3%,0,0,0,4859.76,728.63,3065.13,1066,160,7.6%,0.2,66.7%,16028.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Ale,TOP,2,3,6,2.7,252,8.3,11771,388,19.9%,0,0,0,10141.83,6596.19,3305.13,240.51,334,14.2%,0.26,44.4%,20056.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Tarzan,JUNGLE,3,4,6,2.3,155,5.1,10675,352,18.1%,0,0,0,7158.55,5185.98,1422.27,550.3,236,10.1%,0.3,50%,26874.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Doinb,MID,3,1,12,15,222,7.3,11926,393,20.2%,0,0,0,19127.93,2200.61,16409.4,517.92,630,26.9%,0.49,83.3%,25738.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Light,ADC,9,0,6,Perfect KDA,309,10.2,16802,554,28.4%,0,0,0,30559.25,17137.6,10725,2696.65,1007,42.9%,0.49,83.3%,9632.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,LNG Esports vs AL,LNG Esports,2 - 0,Anyone s Legend,WEEK2,12.10,2022-06-15,2,Iwandy,SUPPORT,1,1,15,16,39,1.3,7934,261,13.4%,0,0,0,4199.83,636.03,3491.53,72.27,138,5.9%,0.53,88.9%,14510.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
