Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Jax,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,Cube,TOP,1,3,7,2.7,246,7.6,11917,367,20.7%,0,0,0,13053.63,8588.23,4465.4,0,402,18.9%,0.25,72.7%,24162.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,Leyan,JUNGLE,3,3,6,3,181,5.6,11454,353,19.9%,0,0,0,9597.81,7974.42,1175.89,447.5,295,13.9%,0.28,81.8%,30954.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryze,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,Strive,MID,5,2,5,5,270,8.3,12781,393,22.3%,0,0,0,18789.33,873.13,17916.2,0,578,27.2%,0.31,90.9%,18346.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,iBOY,ADC,2,5,6,1.6,292,9,13699,422,23.9%,0,0,0,22849.11,8750.41,13554.7,544,703,33.1%,0.25,72.7%,16039.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,yuyanjia,SUPPORT,0,4,10,2.5,40,1.2,7583,233,13.2%,0,0,0,4665.22,769.36,3305.86,590,144,6.8%,0.31,90.9%,17260.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,Biubiu,TOP,1,3,7,2.7,206,6.3,10593,326,17.6%,0,0,0,10520.69,5337.15,3832.87,1350.67,324,12.5%,0.25,47.1%,22857.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,beishang,JUNGLE,4,2,11,7.5,153,4.7,10843,334,18%,0,0,0,10280.62,7609.48,957.59,1713.55,316,12.3%,0.46,88.2%,22084.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,Shanks,MID,4,3,9,4.3,269,8.3,13351,411,22.2%,0,0,0,19652.6,73.35,17499.2,2080.05,605,23.4%,0.4,76.5%,25842.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,SmLz,ADC,7,2,9,8,319,9.8,17426,536,29%,0,0,0,36461.19,28125.2,1621.93,6714.06,1122,43.5%,0.49,94.1%,11376.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,Rare Atom vs Team WE,Rare Atom,2 - 1,Team WE,WEEK4,12.11,2022-07-03,2,heal,SUPPORT,1,1,12,13,32,1,7954,245,13.2%,0,0,0,6940.86,1246.18,4032.19,1662.49,214,8.3%,0.4,76.5%,12913.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
