Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sylas,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Hoya,TOP,5,4,2,1.8,210,5.5,12393,325,19.2%,0,0,0,17680.38,2817.48,14862.9,0,464,23%,0.18,53.8%,31118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocturne,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Beichuan,JUNGLE,5,5,6,2.2,184,4.8,11871,312,18.3%,0,0,0,14045.74,11862.6,834.64,1348.5,369,18.3%,0.29,84.6%,35200.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Ucal,MID,1,1,8,9,358,9.4,15588,409,24.1%,0,0,0,19514.16,1060.86,18043.3,410,512,25.4%,0.24,69.2%,16010.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Kepler,ADC,1,4,5,1.5,403,10.6,16712,439,25.8%,0,0,0,22443.8,20883.9,1097.9,462,589,29.2%,0.16,46.2%,11351.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,yaoyao,SUPPORT,1,3,4,1.7,49,1.3,8132,214,12.6%,0,0,0,3147.22,392.76,2380.46,374,83,4.1%,0.13,38.5%,14644.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Wayward,TOP,2,5,4,1.2,243,6.4,13950,366,19.2%,0,0,0,12252.91,8966.62,2563.93,722.36,322,14.7%,0.16,35.3%,28955.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Tian,JUNGLE,1,3,10,3.7,176,4.6,11956,314,16.5%,0,0,0,10141.97,7185.97,2234,722,266,12.2%,0.29,64.7%,27413.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Knight,MID,4,2,8,6,307,8.1,15246,400,21%,0,0,0,18842.97,1465.46,14618.7,2758.81,495,22.6%,0.32,70.6%,18998.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,JackeyLove,ADC,9,2,7,8,390,10.2,21155,555,29.1%,0,0,0,37349.64,31671.8,2328.34,3349.5,981,44.7%,0.42,94.1%,14886.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,Top Esports vs TT,Top Esports,2 - 0,TT,WEEK8,12.13,2022-07-29,2,Mark,SUPPORT,1,1,12,13,41,1.1,10351,272,14.2%,0,0,0,4876.41,504.71,3564.82,806.88,128,5.8%,0.34,76.5%,14418.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
