Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Cube,TOP,1,3,4,1.7,195,7.5,9110,352,20.9%,0,0,0,11130.13,3128.98,7949.03,52.12,431,21.3%,0.19,100%,16784.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Leyan,JUNGLE,1,3,3,1.3,209,8.1,9928,384,22.8%,0,0,0,10512.52,9090.7,266.68,1155.14,407,20.1%,0.15,80%,16487.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Strive,MID,2,3,1,1,239,9.2,9287,359,21.3%,0,0,0,16637.28,379.81,15922.8,334.67,644,31.8%,0.12,60%,11343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,yuyanjia,ADC,1,4,3,1,166,6.4,8021,310,18.4%,0,0,0,4122.91,230.36,3353.1,539.45,159,7.9%,0.15,80%,20571.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,iBOY,SUPPORT,0,3,5,1.7,40,1.5,7171,277,16.5%,0,0,0,9907.47,9907.47,0,0,383,18.9%,0.19,100%,11295.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camille,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Zdz,TOP,2,2,7,4.5,208,8,10201,395,19.7%,0,0,0,13190.67,8314.14,1058.46,3818.07,510,22.3%,0.35,56.3%,19007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Xiaohao,JUNGLE,3,2,9,6,163,6.3,10005,387,19.3%,0,0,0,6163.24,5448.05,534.69,180.5,238,10.4%,0.46,75%,22021.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Forge,MID,4,0,10,Perfect KDA,247,9.6,11296,437,21.8%,0,0,0,9978.77,670.33,9218.44,90,386,16.8%,0.54,87.5%,16289.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Betty,ADC,6,0,8,Perfect KDA,248,9.6,13289,514,25.6%,0,0,0,24848.59,14023.7,9609.74,1215.15,961,41.9%,0.54,87.5%,13308.1,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Bard,AL vs Rare Atom,Anyone s Legend,2 - 0,Rare Atom,WEEK1,12.10,2022-06-11,2,Qiuqiu,SUPPORT,1,1,12,13,36,1.4,7074,274,13.6%,0,0,0,5101.39,1162.41,3330.98,608,197,8.6%,0.5,81.3%,7751.58,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
