Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,fearness,TOP,5,3,4,3,245,7.4,12420,373,22.4%,0,0,0,13412.89,6740.7,5414.04,1258.15,402,20.9%,0.27,81.8%,29982.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Kui,JUNGLE,0,4,6,1.5,153,4.6,9117,274,16.5%,0,0,0,4892.96,4247.45,389.45,256.06,147,7.6%,0.18,54.5%,24018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Haichao,MID,4,3,3,2.3,310,9.3,13048,391,23.5%,0,0,0,18275.1,1054,17221.1,0,548,28.5%,0.21,63.6%,15105.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Assum,ADC,2,4,6,2,333,10,14233,427,25.7%,0,0,0,23627.09,20164.1,1240.95,2222.04,709,36.9%,0.24,72.7%,12800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,jinjiao,SUPPORT,0,5,4,0.8,40,1.2,6601,198,11.9%,0,0,0,3820.34,834.52,1938.1,1047.72,115,6%,0.12,36.4%,12957.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Zoom,TOP,5,2,9,7,351,10.5,16691,501,24.9%,0,0,0,20272.61,2065.18,11752.9,6454.53,608,28.1%,0.42,73.7%,28559.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,H4cker,JUNGLE,2,3,11,4.3,172,5.2,11012,330,16.4%,0,0,0,8489.15,7746.05,595.1,148,255,11.8%,0.39,68.4%,25697.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Cryin,MID,4,2,10,7,293,8.8,13652,410,20.3%,0,0,0,15010.1,930.45,9861.43,4218.22,450,20.8%,0.42,73.7%,14160.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,Elk,ADC,5,1,10,15,354,10.6,16511,495,24.6%,0,0,0,23486.48,20967.6,1056.72,1462.16,705,32.6%,0.45,78.9%,12638.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,LGD Gaming vs Ultra Prime,LGD Gaming,1 - 2,Ultra Prime,WEEK6,12.12,2022-07-17,1,ShiauC,SUPPORT,3,3,12,5,35,1.1,9284,279,13.8%,0,0,0,4804.04,518.19,3385.33,900.52,144,6.7%,0.45,78.9%,18122.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
