Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kennen,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Cube,TOP,1,3,1,0.7,245,7.6,10427,323,20.8%,0,0,0,16600.74,2658.54,13942.2,0,514,29.7%,0.06,50%,14752.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Leyan,JUNGLE,1,3,2,1,169,5.2,8871,275,17.7%,0,0,0,5289.07,3972.07,639,678,164,9.5%,0.09,75%,21491.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Strive,MID,0,1,2,2,278,8.6,10709,332,21.4%,0,0,0,8714.31,51.5,8332.81,330,270,15.6%,0.06,50%,20336.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,iBOY,ADC,1,0,1,Perfect KDA,286,8.9,13378,414,26.7%,0,0,0,20573.93,11569.3,7869.05,1135.58,637,36.8%,0.06,50%,11387.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Zorah,SUPPORT,1,2,2,1.5,41,1.3,6643,206,13.3%,0,0,0,4709.21,471.4,4027.81,210,146,8.4%,0.09,75%,12164.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Zika,TOP,3,1,3,6,270,8.4,13641,422,24%,0,0,0,10567.87,7412.2,3155.67,0,327,17.7%,0.19,66.7%,24058.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,XUN,JUNGLE,2,1,6,8,166,5.1,10416,322,18.3%,0,0,0,8372.53,6196.79,1596.74,579,259,14%,0.25,88.9%,29940.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoe,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Mole,MID,1,0,2,Perfect KDA,201,6.2,10108,313,17.8%,0,0,0,19455.16,1345.69,15232.9,2876.57,602,32.6%,0.09,33.3%,10165.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Ahn,ADC,3,0,3,Perfect KDA,351,10.9,15088,467,26.6%,0,0,0,13849.16,12707.9,533.26,608,429,23.2%,0.19,66.7%,9695.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,3,Wink,SUPPORT,0,2,7,3.5,36,1.1,7569,234,13.3%,0,0,0,7443.8,821.24,5814.56,808,230,12.5%,0.22,77.8%,13130.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
