Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Zika,TOP,0,5,3,0.6,158,6.5,7139,296,19.5%,0,0,0,10994.36,1139.51,5552.72,4302.13,455,25.2%,0.12,60%,18399.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vi,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,XUN,JUNGLE,1,4,2,0.8,126,5.2,6837,283,18.7%,0,0,0,3181.14,2703.66,17.98,459.5,132,7.3%,0.12,60%,14166.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Mole,MID,4,3,0,1.3,192,8,9627,399,26.3%,0,0,0,21341.82,507.52,20756.3,78,884,49%,0.17,80%,10879.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Ahn,ADC,0,4,3,0.8,186,7.7,7693,319,21%,0,0,0,5206.14,5206.14,0,0,216,12%,0.12,60%,11492.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyke,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Wink,SUPPORT,0,5,3,0.6,49,2,5361,222,14.6%,0,0,0,2830.15,2249.91,0,580.24,117,6.5%,0.12,60%,10060.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jax,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Cube,TOP,3,2,6,4.5,220,9.1,10886,451,20.1%,0,0,0,12276.53,9041.49,3235.04,0,508,23.6%,0.37,42.9%,16567.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nidalee,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Leyan,JUNGLE,5,1,10,15,180,7.5,11511,477,21.3%,0,0,0,11023.9,935.08,9604.82,484,456,21.2%,0.62,71.4%,18005.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Strive,MID,6,0,7,Perfect KDA,240,9.9,11219,465,20.7%,0,0,0,11220.86,1072.34,8534.46,1614.06,465,21.6%,0.54,61.9%,13756.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,iBOY,ADC,6,1,10,16,219,9.1,13281,550,24.5%,0,0,0,11293.27,10296.8,870.47,126,468,21.7%,0.66,76.2%,6276.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,Rare Atom vs IG,Rare Atom,1 - 2,Invictus Gaming,WEEK9,12.13,2022-08-02,2,Zorah,SUPPORT,1,1,17,18,26,1.1,7267,301,13.4%,0,0,0,6159.38,726.73,4918.65,514,255,11.9%,0.75,85.7%,13398.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
