Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,xiaoxiang,TOP,2,1,4,6,258,9.3,11077,401,20.3%,0,0,0,10293.33,2279.77,4991.57,3021.99,372,24.3%,0.22,50%,22111.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,Beichuan,JUNGLE,1,0,5,Perfect KDA,210,7.6,10844,392,19.9%,0,0,0,6269.75,5847.41,256.34,166,227,14.8%,0.22,50%,23851.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,Ucal,MID,3,0,4,Perfect KDA,283,10.2,12122,439,22.3%,0,0,0,6746.25,704.46,4669.52,1372.27,244,15.9%,0.25,58.3%,4976.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,Southwind,ADC,2,0,7,Perfect KDA,173,6.3,10022,363,18.4%,0,0,0,7311.95,887.85,5711.45,712.65,265,17.3%,0.33,75%,18914.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,Puff,SUPPORT,4,0,5,Perfect KDA,82,3,10376,375,19.1%,0,0,0,11739.3,11431.3,0,308,425,27.7%,0.33,75%,8512.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,Biubiu,TOP,1,3,0,0.3,250,9,10079,365,22.3%,0,0,0,12667.19,9885.32,2781.87,0,458,27.9%,0.04,100%,18304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,beishang,JUNGLE,0,3,0,0,168,6.1,7792,282,17.3%,0,0,0,4089.45,3401.05,257.4,431,148,9%,0,0%,19955.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,xiye,MID,0,1,0,0,257,9.3,10120,366,22.4%,0,0,0,4426.02,330,4096.02,0,160,9.7%,0,0%,11266.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,SmLz,ADC,0,3,0,0,291,10.5,11558,418,25.6%,0,0,0,16451.73,9344.11,6034.28,1073.34,595,36.2%,0,0%,9245.34,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Karma,TT vs Team WE,TT,2 - 0,Team WE,WEEK3,12.11,2022-06-23,1,heal,SUPPORT,0,2,0,0,13,0.5,5552,201,12.3%,0,0,0,7797.73,583.01,6839.15,375.57,282,17.2%,0,0%,6797.35,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
