Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Zoom,TOP,2,1,12,14,259,8.2,14006,443,22.9%,0,0,0,12700.86,5922.86,5992.11,785.89,401,19.6%,0.44,87.5%,23637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,H4cker,JUNGLE,5,0,9,Perfect KDA,153,4.8,11898,376,19.4%,0,0,0,6442.21,5193.62,1199.59,49,204,9.9%,0.44,87.5%,21770.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Cryin,MID,3,1,9,12,274,8.7,13264,419,21.7%,0,0,0,19917.1,562.79,18381.5,972.81,629,30.7%,0.38,75%,13563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Elk,ADC,4,4,4,2,267,8.4,13369,422,21.8%,0,0,0,19715.23,12437.1,6679.01,599.12,623,30.4%,0.25,50%,17871.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,ShiauC,SUPPORT,2,1,11,13,17,0.5,8660,274,14.2%,0,0,0,6182.88,563.96,4813.16,805.76,195,9.5%,0.41,81.3%,8028.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Bin,TOP,1,3,4,1.7,297,9.4,13580,429,25.7%,0,0,0,20379.15,11648.1,7135.27,1595.78,644,35.8%,0.16,71.4%,21852.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,WeiWei,JUNGLE,3,3,2,1.7,177,5.6,9499,300,18%,0,0,0,6575.06,5487.61,859.45,228,208,11.5%,0.16,71.4%,25273.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,FoFo,MID,1,5,5,1.2,206,6.5,10763,340,20.4%,0,0,0,11396.36,935.26,10299.1,162,360,20%,0.19,85.7%,20485.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kog,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Doggo,ADC,1,3,3,1.3,299,9.4,12183,385,23.1%,0,0,0,15706.68,6817.36,7611.32,1278,496,27.6%,0.13,57.1%,16047.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,2,Crisp,SUPPORT,1,2,5,3,16,0.5,6791,215,12.9%,0,0,0,2912.44,352.1,1856.34,704,92,5.1%,0.19,85.7%,8629.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
