Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Zoom,TOP,1,5,3,0.8,304,9.1,12334,368,23.4%,0,0,0,21307.65,11558.3,7453.55,2295.8,636,22.8%,0.12,66.7%,38909.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,H4cker,JUNGLE,2,2,3,2.5,173,5.2,10337,309,19.6%,0,0,0,6662.16,5532.48,677.63,452.05,199,7.1%,0.15,83.3%,29172.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Cryin,MID,3,4,2,1.3,281,8.4,13702,409,26%,0,0,0,36163.27,3607.23,31313.9,1242.14,1080,38.6%,0.15,83.3%,15855.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,ShiauC,ADC,0,6,5,0.8,133,4,7755,232,14.7%,0,0,0,7843.03,675.3,7167.73,0,234,8.4%,0.15,83.3%,24296.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Elk,SUPPORT,0,7,5,0.7,60,1.8,8634,258,16.4%,0,0,0,21666.9,21666.9,0,0,647,23.1%,0.15,83.3%,21150.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Bin,TOP,2,1,9,11,298,8.9,15678,468,24.5%,0,0,0,31294.51,20333,4982.21,5979.3,935,28.6%,0.33,45.8%,28285.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kha,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,WeiWei,JUNGLE,3,0,14,Perfect KDA,195,5.8,11467,342,17.9%,0,0,0,16919.74,15055.8,1324.94,539,505,15.4%,0.51,70.8%,42380.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,FoFo,MID,3,2,18,10.5,186,5.6,11094,331,17.3%,0,0,0,19319.83,1050.13,17859.7,410,577,17.6%,0.63,87.5%,36475.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Doggo,ADC,11,1,12,23,263,7.9,15412,460,24.1%,0,0,0,31939.35,28834.2,2829.15,276,954,29.1%,0.69,95.8%,12650.3,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,Ultra Prime vs BLG,Ultra Prime,1 - 2,Bilibili Gaming,WEEK2,12.10,2022-06-16,3,Crisp,SUPPORT,5,2,19,12,32,1,10341,309,16.2%,0,0,0,10136.69,1783.94,7944.75,408,303,9.2%,0.72,100%,16535.4,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
