Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,TheShy,TOP,6,7,11,2.4,284,7.6,15679,422,22.5%,0,0,0,26547.09,5105.15,19129.9,2312.04,714,31.9%,0.46,77.3%,25037.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,SofM,JUNGLE,7,1,4,11,197,5.3,13289,358,19.1%,0,0,0,14284.03,11697.2,1875.79,711.04,384,17.2%,0.3,50%,31661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,Angel,MID,2,4,15,4.3,274,7.4,13855,373,19.9%,0,0,0,17356.04,543.94,16712.1,100,467,20.9%,0.46,77.3%,22934.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,huanfeng,ADC,5,3,11,5.3,360,9.7,17359,467,24.9%,0,0,0,18512.33,15885,2530.54,96.79,498,22.3%,0.43,72.7%,22389.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,ON,SUPPORT,2,6,17,3.2,37,1,9490,255,13.6%,0,0,0,6426.31,1770.26,3716.59,939.46,173,7.7%,0.51,86.4%,22972.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,Wayward,TOP,2,4,12,3.5,246,6.6,12788,344,18.6%,0,0,0,14837.57,6951.33,6571.29,1314.95,399,15.3%,0.38,66.7%,32164.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,Tian,JUNGLE,2,5,11,2.6,181,4.9,11287,304,16.4%,0,0,0,13613.22,11449.3,1574.49,589.43,366,14%,0.35,61.9%,31787.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,Knight,MID,6,3,9,5,319,8.6,16906,455,24.6%,0,0,0,31169.84,445.37,29576.9,1147.57,839,32%,0.4,71.4%,11748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,JackeyLove,ADC,10,4,7,4.3,322,8.7,19089,514,27.7%,0,0,0,30127.62,28296.2,1711.42,120,811,31%,0.46,81%,12392.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,1,Mark,SUPPORT,1,6,13,2.3,29,0.8,8780,236,12.8%,0,0,0,7528.56,749.7,2135.84,4643.02,203,7.7%,0.38,66.7%,20944.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
