Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,TheShy,TOP,3,5,3,1.2,206,6.3,10848,334,20.4%,0,0,0,16757.54,5349.34,11288.2,120,515,21.6%,0.18,50%,31084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,SofM,JUNGLE,5,4,4,2.3,137,4.2,10150,312,19.1%,0,0,0,12303.92,10274.4,1496.52,533,378,15.9%,0.28,75%,32182.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,Angel,MID,1,1,8,9,292,9,13170,405,24.7%,0,0,0,19486.58,1946.34,16689.3,850.94,599,25.2%,0.28,75%,16106.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitch,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,huanfeng,ADC,3,4,4,1.8,287,8.8,12623,388,23.7%,0,0,0,18432.27,14540.7,249.9,3641.67,567,23.8%,0.22,58.3%,14444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,ON,SUPPORT,0,2,8,4,3,0.1,6432,198,12.1%,0,0,0,10432.53,979.45,8241.08,1212,321,13.5%,0.25,66.7%,6058.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,Wayward,TOP,1,2,10,5.5,199,6.1,10070,310,16.9%,0,0,0,16274.53,8639.78,7634.75,0,500,21.1%,0.34,68.8%,30002.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,Tian,JUNGLE,7,3,8,5,177,5.4,12569,387,21.1%,0,0,0,12751.28,10721.5,1204.67,825.11,392,16.5%,0.46,93.8%,34516.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,Knight,MID,3,2,8,5.5,319,9.8,14060,432,23.6%,0,0,0,21847.49,488.89,21358.6,0,672,28.3%,0.34,68.8%,13622.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,JackeyLove,ADC,5,2,8,6.5,272,8.4,14887,458,25%,0,0,0,23037.4,10512,11477.4,1048,708,29.9%,0.4,81.3%,13490.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,WBG vs Top Esports,Weibo Gaming,1 - 2,Top Esports,WEEK4,12.11,2022-07-02,3,Mark,SUPPORT,0,3,13,4.3,21,0.6,7977,245,13.4%,0,0,0,3264.64,399.62,2271.02,594,100,4.2%,0.4,81.3%,10039.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
