Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Wayward,TOP,4,1,10,14,243,8.8,12078,439,21.2%,0,0,0,20434.47,17824.6,2609.87,0,743,24.8%,0.51,66.7%,22222.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Tian,JUNGLE,5,1,7,12,158,5.7,11480,417,20.1%,0,0,0,10622.7,9163.46,1047.24,412,386,12.9%,0.44,57.1%,19503.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Knight,MID,5,0,11,Perfect KDA,314,11.4,14740,536,25.8%,0,0,0,28198.46,2948.56,23775.6,1474.3,1025,34.2%,0.58,76.2%,9551.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Mark,ADC,3,1,7,10,156,5.7,9324,339,16.3%,0,0,0,7792.16,778.25,6277.12,736.79,283,9.5%,0.36,47.6%,18714.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,JackeyLove,SUPPORT,4,4,12,4,52,1.9,9472,344,16.6%,0,0,0,15365.6,15053.6,0,312,558,18.6%,0.58,76.2%,13813.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gragas,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Xiaolaohu,TOP,0,5,4,0.8,209,7.6,9453,344,20.9%,0,0,0,12144.87,616.57,11151.3,377,441,19.7%,0.15,57.1%,24123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Clid,JUNGLE,1,3,3,1.3,134,4.9,7757,282,17.2%,0,0,0,5657.24,4850.5,424.09,382.65,206,9.2%,0.15,57.1%,22503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Care,MID,2,5,3,1,222,8.1,10345,376,22.9%,0,0,0,21492.33,498.22,19948.3,1045.81,781,34.9%,0.18,71.4%,27246.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Lwx,ADC,3,3,2,1.7,237,8.6,11317,411,25.1%,0,0,0,13564.07,11350,1903.82,310.25,493,22%,0.18,71.4%,14864.4,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,3,Hang,SUPPORT,1,5,5,1.2,12,0.4,6293,229,13.9%,0,0,0,8682,898.69,4306.01,3477.3,316,14.1%,0.22,85.7%,17345.3,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
