Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Fiora,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Xiaolaohu,TOP,2,3,2,1.3,217,8.3,10232,391,22.6%,0,0,0,10951.69,5773.09,560.74,4617.86,418,25.9%,0.15,50%,19075.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Clid,JUNGLE,3,3,4,2.3,135,5.2,9244,353,20.4%,0,0,0,7305.16,6082.7,387.96,834.5,279,17.3%,0.27,87.5%,18571.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Care,MID,1,4,5,1.5,184,7,9136,349,20.2%,0,0,0,6992.16,1009.99,5814.17,168,267,16.5%,0.23,75%,12580.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Lwx,ADC,2,5,2,0.8,250,9.5,11020,421,24.3%,0,0,0,12924.19,10704.2,645,1574.99,493,30.5%,0.15,50%,11531.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Hang,SUPPORT,0,5,4,0.8,34,1.3,5651,216,12.5%,0,0,0,4146.75,783.26,2727.49,636,158,9.8%,0.15,50%,11391.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Wayward,TOP,3,3,7,3.3,237,9,11519,440,20.8%,0,0,0,14633.79,1983.62,8932.11,3718.06,559,29%,0.38,50%,18823.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Tian,JUNGLE,3,0,13,Perfect KDA,161,6.1,10279,392,18.6%,0,0,0,6682.48,5155.33,1144.65,382.5,255,13.2%,0.61,80%,20088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Knight,MID,7,1,3,10,234,8.9,12226,467,22.1%,0,0,0,7938.06,167.57,7706.49,64,303,15.7%,0.38,50%,13705.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,JackeyLove,ADC,4,3,13,5.7,257,9.8,13545,517,24.5%,0,0,0,16913.79,15158.7,1351.05,404.04,646,33.5%,0.65,85%,5430.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,FPX vs Top Esports,Funplus Phoenix,1 - 2,Top Esports,WEEK3,12.11,2022-06-25,1,Mark,SUPPORT,3,1,15,18,34,1.3,7707,294,13.9%,0,0,0,4273.45,829.05,2938.68,505.72,163,8.5%,0.69,90%,11977.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
