Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Fiora,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Zika,TOP,3,3,5,2.7,245,8.1,12078,401,20%,0,0,0,17618.21,8271.94,597.24,8749.03,585,23%,0.27,38.1%,23753.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,XUN,JUNGLE,8,3,8,5.3,174,5.8,12645,420,20.9%,0,0,0,19515.25,15097.6,3433.65,984,648,25.5%,0.53,76.2%,29512.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Yuekai,MID,3,1,9,12,278,9.2,12499,415,20.7%,0,0,0,17003.02,1145.56,12939.4,2918.06,565,22.2%,0.4,57.1%,12523.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Wink,ADC,7,3,9,5.3,240,8,15649,520,25.9%,0,0,0,16269.13,15294.3,452.74,522.09,540,21.3%,0.53,76.2%,14959.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,XinLiu,SUPPORT,0,4,18,4.5,43,1.4,7514,249,12.4%,0,0,0,6137.32,1012.74,4478.58,646,204,8%,0.6,85.7%,15237.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ornn,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Flandre,TOP,2,4,8,2.5,218,7.2,9963,331,19.6%,0,0,0,13296.31,3779.93,9516.38,0,441,20.1%,0.33,71.4%,24356.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Jiejie,JUNGLE,3,5,8,2.2,181,6,10244,340,20.2%,0,0,0,12187.1,8965.2,2566.4,655.5,405,18.4%,0.37,78.6%,29803.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Scout,MID,4,6,7,1.8,230,7.6,11112,369,21.9%,0,0,0,16147.41,1005.21,14992.2,150,536,24.4%,0.37,78.6%,20798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,Viper,ADC,3,4,5,2,264,8.8,11588,385,22.8%,0,0,0,15386.99,9093.25,5231.74,1062,511,23.3%,0.27,57.1%,13507.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,IG vs EDG,Invictus Gaming,1 - 2,Edward Gaming,WEEK3,12.11,2022-06-22,1,meiko,SUPPORT,2,2,10,6,23,0.8,7905,262,15.6%,0,0,0,9082.34,798.05,7837.91,446.38,302,13.7%,0.4,85.7%,7615.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
