Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Wayward,TOP,2,0,8,Perfect KDA,267,9.5,12724,451,22.4%,0,0,0,22949.63,16003.9,6769.73,176,813,31%,0.35,66.7%,15628.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vi,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Tian,JUNGLE,1,5,7,1.6,125,4.4,8545,303,15%,0,0,0,9969.18,6873.44,5.64,3090.1,353,13.5%,0.28,53.3%,23471.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Knight,MID,5,1,5,10,251,8.9,12169,431,21.4%,0,0,0,15067.92,433.12,14634.8,0,534,20.4%,0.35,66.7%,19051.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Draven,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,JackeyLove,ADC,6,0,6,Perfect KDA,258,9.1,15678,556,27.6%,0,0,0,22228.23,20639.4,991.24,597.59,788,30.1%,0.43,80%,8049.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Mark,SUPPORT,1,1,10,11,46,1.6,7763,275,13.6%,0,0,0,3753.04,660.68,2565.92,526.44,133,5.1%,0.39,73.3%,6891.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tryndamere,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Cube,TOP,1,0,3,Perfect KDA,268,9.5,10488,372,22.2%,0,0,0,7722.1,7722.1,0,0,274,17.3%,0.14,57.1%,27086.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Leyan,JUNGLE,0,4,4,1,166,5.9,8740,310,18.5%,0,0,0,8527.13,7495.02,404.59,627.52,302,19.1%,0.14,57.1%,26626.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,Strive,MID,2,5,4,1.2,280,9.9,11147,395,23.6%,0,0,0,13493.61,592.43,12494.1,407.08,478,30.3%,0.21,85.7%,12143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,iBOY,ADC,3,4,2,1.3,232,8.2,10995,390,23.2%,0,0,0,11151.7,10528.4,553.1,70.2,395,25%,0.18,71.4%,14979.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,Top Esports vs Rare Atom,Top Esports,2 - 0,Rare Atom,WEEK7,12.12,2022-07-20,1,yuyanjia,SUPPORT,1,2,6,3.5,29,1,5933,210,12.5%,0,0,0,3653.31,312.38,2487.12,853.81,129,8.2%,0.25,100%,11687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
