Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,fearness,TOP,3,1,12,15,419,8.8,22363,468,25%,0,0,0,34359.64,25599.3,7778.84,981.5,719,27.4%,0.31,75%,32037.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Kui,JUNGLE,5,6,13,3,148,3.1,15158,317,16.9%,0,0,0,16151.2,10695.4,3647.44,1808.36,338,12.9%,0.38,90%,47465.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Haichao,MID,1,2,9,5,319,6.7,16542,346,18.5%,0,0,0,27814.67,1631.94,19719.6,6463.13,582,22.2%,0.21,50%,21784.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Assum,ADC,6,2,9,7.5,465,9.7,21951,459,24.5%,0,0,0,40134.45,35091.3,2650.71,2392.44,839,32%,0.31,75%,25559.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,jinjiao,SUPPORT,5,3,11,5.3,22,0.5,13505,282,15.1%,0,0,0,7110.75,967.85,4401.62,1741.28,149,5.7%,0.33,80%,12720.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Biubiu,TOP,3,4,7,2.5,451,9.4,21280,445,26.2%,0,0,0,34869.7,19396.1,9130.98,6342.62,729,31.7%,0.21,71.4%,33946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,View,JUNGLE,3,4,7,2.5,215,4.5,13349,279,16.4%,0,0,0,8953.29,7144.15,1172.64,636.5,187,8.1%,0.21,71.4%,36610.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Shanks,MID,4,3,9,4.3,313,6.5,15745,329,19.4%,0,0,0,27793.84,1789.94,26003.9,0,581,25.3%,0.27,92.9%,46227.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Xing,ADC,3,3,8,3.7,498,10.4,21450,449,26.4%,0,0,0,31950.18,27983.5,3280.7,685.98,668,29.1%,0.23,78.6%,18979.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,LGD Gaming vs Team WE,LGD Gaming,2 - 1,Team WE,WEEK8,12.13,2022-07-27,3,Kedaya,SUPPORT,1,6,9,1.7,40,0.8,9330,195,11.5%,0,0,0,6303.32,485.21,4454.52,1363.59,132,5.7%,0.21,71.4%,25075.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
