Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Flandre,TOP,4,4,4,2,302,8.3,15191,417,21.7%,0,0,0,15118.98,4315.21,10520.6,283.17,415,18.8%,0.22,80%,27502.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Jiejie,JUNGLE,0,1,7,7,201,5.5,11588,318,16.6%,0,0,0,11266.85,9919.16,1269.69,78,309,14%,0.19,70%,27828.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Scout,MID,2,1,5,7,371,10.2,16553,454,23.7%,0,0,0,29223.06,2701.36,24451.6,2070.1,802,36.3%,0.19,70%,16854.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Viper,ADC,4,1,4,8,380,10.4,18031,495,25.8%,0,0,0,21873.36,19338.4,1914.96,620,600,27.1%,0.22,80%,13727.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,meiko,SUPPORT,0,1,3,3,44,1.2,8569,235,12.3%,0,0,0,3094.81,399.42,1689.51,1005.88,85,3.8%,0.08,30%,15511.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Bin,TOP,2,2,4,3,325,8.9,16396,450,25.4%,0,0,0,22866.35,13138.1,7382.69,2345.56,627,31.5%,0.16,75%,30256.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,WeiWei,JUNGLE,2,2,2,2,170,4.7,11109,305,17.2%,0,0,0,3689.52,2974.05,433.47,282,101,5.1%,0.11,50%,33845.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,icon,MID,2,1,4,6,321,8.8,14697,403,22.7%,0,0,0,19949.94,129.74,19820.2,0,547,27.5%,0.16,75%,22706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Doggo,ADC,2,1,1,3,368,10.1,14813,406,22.9%,0,0,0,22683.5,11975.3,10450.2,258,622,31.3%,0.08,37.5%,16311.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,3,Crisp,SUPPORT,0,4,3,0.8,45,1.2,7613,209,11.8%,0,0,0,3378.65,111,2675.65,592,93,4.7%,0.08,37.5%,15478.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
