Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Bin,TOP,1,1,5,6,258,8.9,14753,509,25.6%,0,0,0,13645.53,11272.2,1444.73,928.6,471,27.8%,0.21,50%,15858.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,WeiWei,JUNGLE,4,2,5,4.5,144,5,10766,371,18.7%,0,0,0,9176.12,7832.03,1152.59,191.5,316,18.7%,0.31,75%,20363.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,icon,MID,5,1,5,10,268,9.2,12709,438,22.1%,0,0,0,8955.19,991.79,7963.4,0,309,18.3%,0.34,83.3%,20168.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Doggo,ADC,2,0,7,Perfect KDA,302,10.4,12504,431,21.7%,0,0,0,12341.67,11304.2,977.47,60,426,25.2%,0.31,75%,12180.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Crisp,SUPPORT,0,1,10,10,35,1.2,6892,238,12%,0,0,0,4943.32,617.15,3844.89,481.28,170,10.1%,0.34,83.3%,9339.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Flandre,TOP,1,2,3,2,267,9.2,11012,380,23.1%,0,0,0,11785.86,3825.67,7440.01,520.18,406,22.2%,0.14,80%,15486.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Jiejie,JUNGLE,0,2,4,2,132,4.6,7307,252,15.3%,0,0,0,4059.53,3872.59,38.24,148.7,140,7.6%,0.14,80%,18774.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Scout,MID,0,4,4,1,278,9.6,10860,374,22.8%,0,0,0,19976.15,107.53,19469.9,398.72,689,37.6%,0.14,80%,13003.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,Viper,ADC,1,2,1,1,286,9.9,11391,393,23.9%,0,0,0,11471.31,10627.9,697.94,145.47,396,21.6%,0.07,40%,10456.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,EDG vs BLG,Edward Gaming,2 - 1,Bilibili Gaming,WEEK3,12.11,2022-06-26,2,meiko,SUPPORT,3,2,1,2,32,1.1,7133,246,15%,0,0,0,5883.64,640.05,4444.13,799.46,203,11.1%,0.14,80%,14276.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
