Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Vladimir,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Flandre,TOP,4,0,5,Perfect KDA,259,8.1,12574,395,21.7%,0,0,0,15990.94,1270.02,14463.3,257.62,503,31.2%,0.28,90%,19088.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Jiejie,JUNGLE,1,0,7,Perfect KDA,155,4.9,9458,297,16.3%,0,0,0,3654.06,2537.75,798.33,317.98,115,7.1%,0.25,80%,12293.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Scout,MID,1,0,8,Perfect KDA,339,10.7,13218,415,22.8%,0,0,0,11538.98,437.24,10807.8,293.94,363,22.5%,0.28,90%,6148.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Viper,ADC,4,1,6,10,319,10,15325,482,26.5%,0,0,0,16162.51,14170.1,674.3,1318.11,508,31.5%,0.31,100%,7651.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,meiko,SUPPORT,0,1,8,8,36,1.1,7355,231,12.7%,0,0,0,3898.58,179.68,3659.61,59.29,123,7.6%,0.25,80%,11085.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aatrox,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Wayward,TOP,0,2,0,0,291,9.1,11960,376,22.8%,0,0,0,7266.1,7266.1,0,0,228,21.3%,0,0%,19724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Tian,JUNGLE,0,1,0,0,201,6.3,9548,300,18.2%,0,0,0,3187.25,2410.51,345.24,431.5,100,9.3%,0,0%,23008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Knight,MID,2,1,0,2,323,10.2,12434,391,23.7%,0,0,0,8499.3,620.75,5536.61,2341.94,267,24.9%,0.06,100%,10543.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,JackeyLove,ADC,0,3,2,0.7,311,9.8,12357,388,23.5%,0,0,0,13496.34,12498.9,337.44,660,424,39.6%,0.06,100%,13781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,EDG vs Top Esports,Edward Gaming,1 - 2,Top Esports,WEEK6,12.12,2022-07-16,1,Mark,SUPPORT,0,3,2,0.7,32,1,6253,197,11.9%,0,0,0,1671.75,299.61,1204.14,168,53,4.9%,0.06,100%,8272.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
