Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Sejuani,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Rich,TOP,4,2,8,6,274,8.9,14173,460,23%,0,0,0,19435.88,11102.7,8297.18,36,631,33.1%,0.39,80%,27917.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Karsa,JUNGLE,2,2,12,7,171,5.5,11521,374,18.7%,0,0,0,7882.96,6683.64,978.82,220.5,256,13.4%,0.45,93.3%,27265.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Dream,MID,6,0,7,Perfect KDA,268,8.7,13225,429,21.5%,0,0,0,16140.34,0,15918.4,221.94,524,27.5%,0.42,86.7%,22520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Photic,ADC,3,0,6,Perfect KDA,352,11.4,15206,493,24.7%,0,0,0,13561.7,7518.96,3828.82,2213.92,440,23.1%,0.29,60%,9757.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Ppgod,SUPPORT,0,1,10,10,37,1.2,7405,240,12%,0,0,0,1757.67,328.12,1043.89,385.66,57,3%,0.32,66.7%,10334.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Xiaolaohu,TOP,3,4,1,1,287,9.3,12907,419,25.2%,0,0,0,16566.92,6747.37,8257.03,1562.52,538,25.1%,0.13,80%,18867.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Clid,JUNGLE,1,3,4,1.7,119,3.9,7947,258,15.5%,0,0,0,9994.47,7298.05,1674.92,1021.5,324,15.1%,0.16,100%,25590.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Care,MID,1,2,2,1.5,283,9.2,11011,357,21.5%,0,0,0,15403.69,1438.76,10228.7,3736.23,500,23.3%,0.1,60%,13450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Lwx,ADC,0,3,3,1,321,10.4,13209,429,25.8%,0,0,0,19669.95,12401.1,5788.47,1480.38,638,29.8%,0.1,60%,10818.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,V5 vs FPX,Victory Five,2 - 0,Funplus Phoenix,WEEK3,12.10,2022-06-21,1,Hang,SUPPORT,0,3,3,1,31,1,6190,201,12.1%,0,0,0,4467.56,156.44,4311.12,0,145,6.8%,0.1,60%,9551.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
