Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,TheShy,TOP,4,1,6,10,295,8.7,15604,458,23.7%,0,0,0,20786.04,4968.56,14745,1072.48,610,25%,0.29,62.5%,13709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nocturne,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,SofM,JUNGLE,2,2,9,5.5,172,5,10884,319,16.5%,0,0,0,8958.96,7725.6,753.36,480,263,10.8%,0.32,68.8%,25245.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,Angel,MID,3,0,7,Perfect KDA,244,7.2,13264,389,20.1%,0,0,0,12493.64,988.94,11446.7,58,366,15%,0.29,62.5%,14152.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,huanfeng,ADC,6,0,6,Perfect KDA,346,10.1,17031,499,25.9%,0,0,0,29527.2,17811.6,10685.6,1030,866,35.5%,0.35,75%,15955.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,ON,SUPPORT,1,6,12,2.2,45,1.3,9092,267,13.8%,0,0,0,11318.2,1392.77,3888.39,6037.04,332,13.6%,0.38,81.3%,27296.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,Cube,TOP,1,3,0,0.3,245,7.2,10771,316,19.5%,0,0,0,11388.5,4534.17,5783.81,1070.52,334,17.3%,0.03,11.1%,23862.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,Leyan,JUNGLE,1,2,4,2.5,188,5.5,10598,311,19.2%,0,0,0,7489.46,6674.79,522.67,292,220,11.4%,0.15,55.6%,31011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,Strive,MID,4,4,1,1.3,255,7.5,11753,345,21.3%,0,0,0,15352.53,1409.1,13649.6,293.83,450,23.4%,0.15,55.6%,19250.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,iBOY,ADC,1,3,6,2.3,386,11.3,14527,426,26.3%,0,0,0,27434.21,22825.4,1749.43,2859.38,805,41.8%,0.21,77.8%,16664.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,Rare Atom vs WBG,Weibo Gaming,2 - 1,Rare Atom,WEEK3,12.11,2022-06-25,2,yuyanjia,SUPPORT,2,4,5,1.8,34,1,7534,221,13.7%,0,0,0,4038.97,1107.54,2645.11,286.32,118,6.1%,0.21,77.8%,16430.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
