Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Summit,TOP,6,1,9,15,241,9.5,13491,529,23.8%,0,0,0,24178.4,19727.5,4158.9,292,949,31.5%,0.59,57.7%,21878.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Clid,JUNGLE,8,0,9,Perfect KDA,174,6.8,12098,475,21.3%,0,0,0,9617.36,8312.9,846.46,458,377,12.5%,0.67,65.4%,23069.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Care,MID,5,2,11,8,239,9.4,11749,461,20.7%,0,0,0,17425.04,2216.02,10377.9,4831.12,684,22.7%,0.63,61.5%,16609.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Lwx,ADC,6,3,10,5.3,224,8.8,12045,473,21.2%,0,0,0,19254.78,16001.9,2176.24,1076.64,756,25.1%,0.63,61.5%,12459.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Hang,SUPPORT,1,2,14,7.5,23,0.9,7307,287,12.9%,0,0,0,6333.38,1048.65,3704.32,1580.41,249,8.2%,0.59,57.7%,10153.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shyvana,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Chelizi,TOP,1,4,3,1,200,7.8,9737,382,22.5%,0,0,0,11890.89,1102.99,10787.9,0,467,21.2%,0.16,50%,24153.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graves,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Kui,JUNGLE,1,5,4,1,156,6.1,8939,351,20.6%,0,0,0,11718.08,10794.1,506.98,417,460,20.8%,0.2,62.5%,21619.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,YeG,MID,0,5,0,0,176,6.9,7446,292,17.2%,0,0,0,5539.2,105.64,5433.56,0,217,9.9%,0,0%,17701.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,Assum,ADC,5,5,2,1.4,205,8,11380,447,26.3%,0,0,0,21212.1,17667.7,1159.77,2384.63,832,37.7%,0.27,87.5%,12428.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,FPX vs LGD Gaming,Funplus Phoenix,2 - 1,LGD Gaming,WEEK5,12.12,2022-07-06,1,jinjiao,SUPPORT,1,7,6,1,27,1.1,5794,227,13.4%,0,0,0,5844.55,1452.27,3458.28,934,229,10.4%,0.27,87.5%,16532.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
