Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gragas,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Wayward,TOP,3,1,7,10,213,8,11788,443,20.3%,0,0,0,10164.01,959.89,9204.12,0,382,12.3%,0.38,43.5%,14659.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Tian,JUNGLE,7,0,8,Perfect KDA,194,7.3,12354,464,21.2%,0,0,0,13866.83,12240,1057.41,569.42,521,16.7%,0.56,65.2%,28303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Knight,MID,6,1,8,14,241,9,11967,449,20.6%,0,0,0,22450.33,1917.61,16415.9,4116.82,843,27.1%,0.53,60.9%,21148.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,JackeyLove,ADC,5,0,9,Perfect KDA,272,10.2,13195,495,22.7%,0,0,0,27963.44,18417.1,8598.83,947.51,1050,33.7%,0.53,60.9%,17361.1,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Nami,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Mark,SUPPORT,2,0,14,Perfect KDA,10,0.4,8894,334,15.3%,0,0,0,8414.11,1159.58,6943.35,311.18,316,10.2%,0.6,69.6%,8384.43,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Gangplank,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Breathe,TOP,0,5,1,0.2,221,8.3,9600,360,23.8%,0,0,0,12496.44,7491.41,3948.83,1056.2,469,25.5%,0.04,50%,14573.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Wei,JUNGLE,1,4,1,0.5,111,4.2,6899,259,17.1%,0,0,0,4179.8,2222.35,1249.95,707.5,157,8.5%,0.08,100%,28776.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,xiaohu,MID,0,6,2,0.3,262,9.8,9921,373,24.6%,0,0,0,17664.97,1789.65,15353.4,521.92,663,36%,0.08,100%,17446.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,Ming,ADC,0,4,1,0.3,163,6.1,7125,268,17.7%,0,0,0,5793.96,165.65,5628.31,0,218,11.8%,0.04,50%,26317.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,Top Esports vs RNG,Top Esports,2 - 1,Royal Never Give Up,WEEK5,12.12,2022-07-09,1,GALA,SUPPORT,1,4,1,0.5,31,1.2,6754,254,16.8%,0,0,0,8921.99,8921.99,0,0,335,18.2%,0.08,100%,13673.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
