Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Irelia,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Summit,TOP,2,2,4,3,323,10,14141,436,24.5%,0,0,0,16126.67,9523.08,6603.59,0,497,29.1%,0.18,66.7%,20107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hecarim,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Clid,JUNGLE,1,4,5,1.5,165,5.1,9243,285,16%,0,0,0,6480.26,3894.92,1971.34,614,200,11.7%,0.18,66.7%,30172.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Care,MID,1,3,5,2,306,9.4,12871,397,22.3%,0,0,0,6701.11,1234.57,5466.54,0,207,12.1%,0.18,66.7%,21643.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Hang,ADC,1,7,3,0.6,184,5.7,9698,299,16.8%,0,0,0,6756.79,379.48,5192.49,1184.82,208,12.2%,0.12,44.4%,29460.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Lwx,SUPPORT,4,4,3,1.8,90,2.8,11798,364,20.4%,0,0,0,19416.48,17381.7,0,2034.78,598,35%,0.22,77.8%,16254.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Hoya,TOP,3,4,9,3,266,8.2,13471,415,20.5%,0,0,0,20138.85,17240.9,2897.95,0,621,24.3%,0.37,63.2%,26669.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Beichuan,JUNGLE,2,2,15,8.5,161,5,10760,332,16.4%,0,0,0,8105.84,5882.4,1741.44,482,250,9.8%,0.52,89.5%,19767.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryze,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Ucal,MID,6,1,11,17,339,10.4,16371,504,24.9%,0,0,0,24655.95,970.81,23402.8,282.34,760,29.8%,0.52,89.5%,11170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,Kepler,ADC,8,1,7,15,299,9.2,16967,523,25.8%,0,0,0,24548.33,23063.7,1044.63,440,756,29.6%,0.46,78.9%,10387.9,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Braum,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,1,yaoyao,SUPPORT,0,1,17,17,26,0.8,8215,253,12.5%,0,0,0,5382.6,841.79,3920.81,620,166,6.5%,0.52,89.5%,13012.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
