Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Summit,TOP,5,4,8,3.3,313,8.5,15638,427,23.9%,0,0,0,30843.95,22029.8,8814.15,0,842,28.5%,0.35,86.7%,29104.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Clid,JUNGLE,4,4,5,2.3,151,4.1,11807,322,18%,0,0,0,13316.96,11463.2,1197.26,656.5,364,12.3%,0.25,60%,29724.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Care,MID,1,5,11,2.4,263,7.2,13101,358,20%,0,0,0,30572.87,294.56,29459,819.31,835,28.3%,0.33,80%,15246.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Lwx,ADC,5,5,4,1.8,354,9.7,16557,452,25.3%,0,0,0,26983.96,22109.1,1465.74,3409.12,737,25%,0.25,60%,21292.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Hang,SUPPORT,0,5,13,2.6,53,1.4,8413,230,12.8%,0,0,0,6353.19,827.95,3351.63,2173.61,173,5.9%,0.35,86.7%,15377.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Hoya,TOP,6,2,8,7,263,7.2,15177,414,21.7%,0,0,0,25767.81,2569.46,17018.2,6180.15,703,27.4%,0.38,60.9%,39011.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Beichuan,JUNGLE,2,1,8,10,172,4.7,11392,311,16.3%,0,0,0,11606.89,7355.4,2532.96,1718.53,317,12.3%,0.27,43.5%,28300.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Ucal,MID,6,6,13,3.2,249,6.8,14566,398,20.8%,0,0,0,23694.07,1402.45,20242,2049.62,647,25.2%,0.52,82.6%,37927.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,Kepler,ADC,8,3,5,4.3,369,10.1,19308,527,27.6%,0,0,0,24278.86,20375.4,2454.49,1448.97,663,25.8%,0.35,56.5%,24663.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,FPX vs TT,Funplus Phoenix,1 - 2,TT,WEEK8,12.13,2022-07-25,3,yaoyao,SUPPORT,1,3,15,5.3,34,0.9,9503,259,13.6%,0,0,0,8724.59,751.1,5906.15,2067.34,238,9.3%,0.44,69.6%,19500.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
