Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Bin,TOP,2,2,9,5.5,310,9.1,14555,428,21.4%,0,0,0,22444.38,18087.5,3876.88,480,659,21.9%,0.32,50%,25567.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,WeiWei,JUNGLE,9,3,7,5.3,170,5,14401,423,21.2%,0,0,0,17800.64,15270.4,1989.09,541.15,523,17.4%,0.47,72.7%,29425.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,icon,MID,5,4,13,4.5,264,7.8,13844,407,20.3%,0,0,0,23008.48,1563.41,18756.7,2688.37,676,22.4%,0.53,81.8%,33404.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Doggo,ADC,4,2,13,8.5,332,9.8,15924,468,23.4%,0,0,0,30682.81,28054.2,2312.61,316,902,29.9%,0.5,77.3%,8947.09,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Crisp,SUPPORT,2,3,18,6.7,26,0.8,9322,274,13.7%,0,0,0,8641.01,1133.22,5557.08,1950.71,254,8.4%,0.59,90.9%,10612,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Gwen,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Zika,TOP,4,3,3,2.3,301,8.8,13728,403,22.4%,0,0,0,19393.42,3254.18,10839.6,5299.64,570,25.5%,0.21,50%,30406.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,XUN,JUNGLE,3,4,7,2.5,207,6.1,11415,335,18.7%,0,0,0,16940.31,15040.5,1014.81,885,498,22.3%,0.29,71.4%,36027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryze,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Yuekai,MID,0,6,10,1.7,263,7.7,12233,359,20%,0,0,0,16488.99,1123.26,14854.7,511.03,484,21.7%,0.29,71.4%,25101.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Ahn,ADC,5,4,7,3,326,9.6,16130,474,26.4%,0,0,0,18193.31,16947.3,721.29,524.72,535,23.9%,0.35,85.7%,20339.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amumu,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,1,Wink,SUPPORT,2,5,8,2,29,0.9,7649,225,12.5%,0,0,0,5089.44,767.7,3318.93,1002.81,150,6.7%,0.29,71.4%,16448.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
