Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gnar,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Bin,TOP,3,2,6,4.5,247,8.6,13156,458,21.6%,0,0,0,20979.53,17993.2,2906.33,80,731,27.2%,0.31,39.1%,21330.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,WeiWei,JUNGLE,11,0,5,Perfect KDA,169,5.9,12704,443,20.9%,0,0,0,13550.59,10868.3,1588.35,1093.94,472,17.6%,0.56,69.6%,28351.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,icon,MID,3,2,9,6,233,8.1,11707,408,19.2%,0,0,0,21115.79,1667.38,16077,3371.41,736,27.4%,0.42,52.2%,22011.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Doggo,ADC,5,1,7,12,302,10.5,14950,521,24.5%,0,0,0,15619.23,12474.5,2656.73,488,544,20.3%,0.42,52.2%,11096.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Crisp,SUPPORT,1,0,19,Perfect KDA,12,0.4,8393,292,13.8%,0,0,0,5832.12,1274.14,4173.98,384,203,7.6%,0.7,87%,7933.14,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Sejuani,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Zika,TOP,0,2,3,1.5,234,8.2,8928,311,19.9%,0,0,0,7244.24,4045.08,2219.16,980,252,13.9%,0.1,60%,21114.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,XUN,JUNGLE,0,6,4,0.7,196,6.8,8954,312,19.9%,0,0,0,9976.34,8618.03,619.89,738.42,348,19.1%,0.14,80%,31544.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lissandra,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Yuekai,MID,2,2,1,1.5,262,9.1,10668,372,23.7%,0,0,0,11546.55,1177.65,10368.9,0,402,22.1%,0.1,60%,15495.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seraphine,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Ahn,ADC,1,8,3,0.5,193,6.7,8593,299,19.1%,0,0,0,8488.59,936.02,7327.57,225,296,16.2%,0.14,80%,15586.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,BLG vs IG,Bilibili Gaming,2 - 1,Invictus Gaming,WEEK4,12.11,2022-06-30,3,Wink,SUPPORT,2,5,3,1,48,1.7,7820,272,17.4%,0,0,0,15013.5,14881.5,0,132,523,28.7%,0.17,100%,13096.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
