Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,Rich,TOP,3,8,3,0.8,222,6.4,12129,351,21.4%,0,0,0,23210.07,2180.37,10146.8,10882.9,671,23%,0.17,54.5%,37442.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,Karsa,JUNGLE,1,5,8,1.8,183,5.3,10611,307,18.7%,0,0,0,10127.06,6341.21,1145.64,2640.21,293,10%,0.26,81.8%,35329.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,RooKie,MID,4,2,4,4,273,7.9,12670,367,22.4%,0,0,0,24294.91,1108.63,16928.7,6257.58,703,24%,0.23,72.7%,25011.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,Photic,ADC,3,3,5,2.7,289,8.4,13357,386,23.6%,0,0,0,36096.3,32192.5,1438.51,2465.29,1044,35.7%,0.23,72.7%,22874.7,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Renata Glasc,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,Ppgod,SUPPORT,0,2,10,5,18,0.5,7891,228,13.9%,0,0,0,7317.03,1001.91,4474,1841.12,212,7.2%,0.29,90.9%,11096.6,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,
Jax,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,TheShy,TOP,7,4,5,3,284,8.2,15837,458,23.9%,0,0,0,32549.27,24510.1,7931.17,108,942,32.2%,0.35,60%,34501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,SofM,JUNGLE,5,2,3,4,207,6,12604,365,19%,0,0,0,9454.36,7762.99,953.87,737.5,274,9.4%,0.23,40%,33202.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,Angel,MID,5,1,6,11,340,9.8,15794,457,23.8%,0,0,0,37963.76,165.1,37473.7,324.96,1098,37.6%,0.32,55%,16956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tahm Kench,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,ON,ADC,0,3,6,2,202,5.8,10521,304,15.8%,0,0,0,8165.89,579.12,6512.85,1073.92,236,8.1%,0.17,30%,34738.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,1,huanfeng,SUPPORT,3,1,8,11,95,2.7,11645,337,17.5%,0,0,0,12831.7,12293,250.7,288,371,12.7%,0.32,55%,11950.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
