Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Ornn,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,Rich,TOP,1,2,2,1.5,272,8.2,11566,349,20.6%,0,0,0,10765.47,2905.73,7319.74,540,325,18.3%,0.09,33.3%,25366.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,Karsa,JUNGLE,2,2,6,4,140,4.2,9111,275,16.2%,0,0,0,8720,5848.85,2057.15,814,263,14.8%,0.24,88.9%,30052.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,RooKie,MID,3,5,3,1.2,319,9.6,13554,409,24.1%,0,0,0,20848.29,1068.19,19780.1,0,629,35.4%,0.18,66.7%,19854.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,Photic,ADC,3,0,4,Perfect KDA,371,11.2,15507,468,27.6%,0,0,0,15208.98,12899.8,798.65,1510.53,459,25.9%,0.21,77.8%,14637.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,Ppgod,SUPPORT,0,1,6,6,32,1,6452,195,11.5%,0,0,0,3284.96,575.4,2243.56,466,99,5.6%,0.18,66.7%,13832.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,TheShy,TOP,4,3,1,1.7,326,9.8,16413,495,24%,0,0,0,22086.67,15809,4425.67,1852,666,29%,0.15,50%,26382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,SofM,JUNGLE,3,2,2,2.5,160,4.8,11541,348,16.9%,0,0,0,7544.52,5366.22,1391.64,786.66,228,9.9%,0.15,50%,27023.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,Angel,MID,1,1,5,6,320,9.7,15269,461,22.3%,0,0,0,28155.16,4273.75,20135.5,3745.91,849,36.9%,0.18,60%,15911.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,huanfeng,ADC,1,2,1,1,372,11.2,16331,493,23.9%,0,0,0,14026.02,12142.7,1148.32,735,423,18.4%,0.06,20%,13511.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,V5 vs WBG,Victory Five,1 - 2,Weibo Gaming,WEEK6,12.12,2022-07-17,3,ON,SUPPORT,1,1,5,6,28,0.8,8833,266,12.9%,0,0,0,4408.52,680.18,2834.34,894,133,5.8%,0.18,60%,9656.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
