Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,shanji,TOP,2,0,7,Perfect KDA,287,9.8,14876,510,25.9%,0,0,0,19739.13,13715.1,3801.51,2222.52,677,28.7%,0.31,90%,23090.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poppy,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,AKi,JUNGLE,2,3,4,2,138,4.7,8864,304,15.4%,0,0,0,6069.1,4259.2,1275.9,534,208,8.8%,0.21,60%,25026.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viktor,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Creme,MID,1,2,5,3,260,8.9,12330,423,21.5%,0,0,0,22917.8,257.08,21999.1,661.62,786,33.3%,0.21,60%,14210.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Able,ADC,5,1,3,8,284,9.7,13975,479,24.3%,0,0,0,17259.33,15785.4,1221.93,252,592,25.1%,0.27,80%,9242.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Jerry,SUPPORT,0,1,9,9,12,0.4,7362,253,12.8%,0,0,0,2793.97,378.06,1553.91,862,96,4.1%,0.31,90%,6724.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwen,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Summit,TOP,2,2,3,2.5,222,7.6,10282,353,20.5%,0,0,0,13771.12,1017.84,8307.09,4446.19,472,28.1%,0.17,71.4%,28229.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Clid,JUNGLE,3,2,3,3,149,5.1,9155,314,18.3%,0,0,0,6107.66,5185.69,448.97,473,210,12.4%,0.21,85.7%,18750.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Care,MID,1,2,2,1.5,253,8.7,12028,413,24%,0,0,0,7710.15,517.61,6933.81,258.73,264,15.7%,0.1,42.9%,17040.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jinx,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Lwx,ADC,0,1,4,4,324,11.1,12526,430,25%,0,0,0,19320.65,17773.6,1463.05,84,663,39.4%,0.14,57.1%,15237.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nautilus,OMG vs FPX,OMG,2 - 1,Funplus Phoenix,WEEK6,12.12,2022-07-17,3,Hang,SUPPORT,1,3,0,0.3,34,1.2,6137,211,12.2%,0,0,0,2172.67,457.41,1079.26,636,75,4.4%,0.03,14.3%,12077.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
