Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Xiaolaohu,TOP,2,1,0,2,206,9.4,8745,401,18%,0,0,0,5508.75,769.73,2909.21,1829.81,253,11.3%,0.09,9.5%,12035.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jarvan IV,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Clid,JUNGLE,0,2,16,8,134,6.1,8213,376,16.9%,0,0,0,4725.82,3586.26,915.06,224.5,217,9.7%,0.73,76.2%,16829.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galio,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Care,MID,4,1,12,16,179,8.2,9999,458,20.6%,0,0,0,13538.55,292.85,13245.7,0,621,27.7%,0.73,76.2%,9186.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Lwx,ADC,13,0,6,Perfect KDA,208,9.5,14216,652,29.2%,0,0,0,19855.45,12981.2,6498.25,376,910,40.6%,0.87,90.5%,11432.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Hang,SUPPORT,2,0,18,Perfect KDA,10,0.5,7437,341,15.3%,0,0,0,5329.52,742.6,4316.92,270,244,10.9%,0.92,95.2%,6351.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kayle,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Cube,TOP,0,3,2,0.7,216,9.9,8285,380,23.8%,0,0,0,7560.69,3224.05,4336.64,0,347,23.4%,0.09,50%,10940.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Leyan,JUNGLE,2,3,2,1.3,144,6.6,7415,340,21.3%,0,0,0,7638.17,6801.33,201.34,635.5,350,23.7%,0.18,100%,19994.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylas,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,Strive,MID,0,3,3,1,195,8.9,7531,345,21.6%,0,0,0,4103.63,0,4103.63,0,188,12.7%,0.14,75%,13217.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitch,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,iBOY,ADC,2,8,1,0.4,148,6.8,6942,318,19.9%,0,0,0,7464.54,6440.08,42.32,982.14,342,23.1%,0.14,75%,16115.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,Rare Atom vs FPX,Funplus Phoenix,2 - 0,Rare Atom,WEEK4,12.11,2022-06-29,1,yuyanjia,SUPPORT,0,4,4,1,8,0.4,4652,213,13.4%,0,0,0,5520.94,776.67,4222.71,521.56,253,17.1%,0.18,100%,6671.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
