Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gangplank,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Bin,TOP,3,1,6,9,305,10.6,15686,547,25.4%,0,0,0,20602.5,13647.9,3564.14,3390.46,718,35.1%,0.31,60%,13632.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,WeiWei,JUNGLE,0,0,9,Perfect KDA,159,5.5,9435,329,15.3%,0,0,0,5740.85,4457.78,1159.07,124,200,9.8%,0.31,60%,17472.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeBlanc,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,FoFo,MID,0,1,6,6,271,9.4,11816,412,19.2%,0,0,0,8946.76,966.77,7541.99,438,312,15.2%,0.21,40%,13900.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalista,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Doggo,ADC,11,1,3,14,330,11.5,16799,585,27.2%,0,0,0,18954.41,17356.8,1507.61,90,660,32.3%,0.49,93.3%,9424.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thresh,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Crisp,SUPPORT,1,1,13,14,34,1.2,7916,276,12.8%,0,0,0,4460.02,538.82,3220.46,700.74,155,7.6%,0.49,93.3%,10629.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sion,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Ale,TOP,0,2,2,1,202,7,8760,305,19.3%,0,0,0,8312.98,5798.74,2493.89,20.35,290,25.6%,0.07,50%,24749.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Tarzan,JUNGLE,1,2,0,0.5,151,5.3,8834,308,19.4%,0,0,0,2291.1,1746.22,299.88,245,80,7%,0.03,25%,19954.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Doinb,MID,0,3,1,0.3,279,9.7,10840,378,23.9%,0,0,0,9460.36,1322.95,7741.02,396.39,330,29.1%,0.03,25%,11452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Light,ADC,1,3,3,1.3,266,9.3,10438,364,23%,0,0,0,7578.3,4466.03,3056.27,56,264,23.3%,0.14,100%,11950.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karma,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,2,Iwandy,SUPPORT,2,5,1,0.6,28,1,6576,229,14.5%,0,0,0,4892.98,432.93,3734.05,726,170,15%,0.1,75%,10247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
