Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Vladimir,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Ale,TOP,5,2,6,5.5,340,8,18191,429,22.4%,0,0,0,20043.1,922.1,16961,2160,473,23.9%,0.26,68.8%,28074.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Tarzan,JUNGLE,2,1,9,11,277,6.5,15507,366,19.1%,0,0,0,12688.49,8864.1,1245.2,2579.19,299,15.2%,0.26,68.8%,34970.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Doinb,MID,4,1,5,9,347,8.2,16581,391,20.4%,0,0,0,21953.91,1324.64,17519.1,3110.17,518,26.2%,0.21,56.3%,32753.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Light,ADC,4,0,6,Perfect KDA,466,11,20486,483,25.2%,0,0,0,21683.04,17654.6,2290.73,1737.71,511,25.9%,0.24,62.5%,21549.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Iwandy,SUPPORT,1,0,10,Perfect KDA,54,1.3,10595,250,13%,0,0,0,7369.96,856.37,4547.71,1965.88,174,8.8%,0.26,68.8%,17788.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gangplank,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Bin,TOP,0,2,3,1.5,432,10.2,20109,474,27.1%,0,0,0,22707.53,13353.5,5612.61,3741.42,535,24.2%,0.07,75%,24277.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,WeiWei,JUNGLE,1,3,1,0.7,247,5.8,12599,297,17%,0,0,0,5958.23,4036.17,1480.98,441.08,140,6.3%,0.05,50%,32909.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,FoFo,MID,0,3,3,1,410,9.7,15850,374,21.3%,0,0,0,28421.61,878.05,26168.1,1375.46,670,30.3%,0.07,75%,19688.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Doggo,ADC,2,2,1,1.5,388,9.1,17345,409,23.3%,0,0,0,34633.94,18124,13562.6,2947.34,817,36.9%,0.07,75%,16838.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistar,LNG Esports vs BLG,LNG Esports,2 - 1,Bilibili Gaming,WEEK1,12.10,2022-06-12,3,Crisp,SUPPORT,1,6,0,0.2,41,1,8406,198,11.3%,0,0,0,2123.02,134.8,1203.4,784.82,50,2.3%,0.02,25%,22824.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
