Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Wayward,TOP,7,3,6,4.3,398,9.5,20170,479,25.9%,0,0,0,22138.39,3177.54,12933.5,6027.35,526,26.1%,0.31,68.4%,29143.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trundle,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Tian,JUNGLE,1,3,12,4.3,186,4.4,12559,298,16.1%,0,0,0,8805.94,6885.86,1462.78,457.3,209,10.4%,0.31,68.4%,37306.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahri,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Knight,MID,7,1,8,15,322,7.7,16595,394,21.3%,0,0,0,14745.37,1120.11,10749,2876.26,350,17.4%,0.36,78.9%,14448.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,JackeyLove,ADC,4,1,7,11,423,10.1,18954,450,24.3%,0,0,0,36435.8,24226.1,11051.7,1158,866,43%,0.26,57.9%,16029.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Braum,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Mark,SUPPORT,0,1,8,8,55,1.3,9651,229,12.4%,0,0,0,2537.51,251.85,2065.66,220,60,3%,0.19,42.1%,14811.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gnar,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Biubiu,TOP,2,5,5,1.4,378,9,18091,430,23.9%,0,0,0,23205.67,18096.1,5109.57,0,551,34.5%,0.17,77.8%,34995.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,beishang,JUNGLE,1,3,3,1.3,182,4.3,11644,277,15.4%,0,0,0,4696.45,3770.75,837.2,88.5,112,7%,0.1,44.4%,27361.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taliyah,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,xiye,MID,5,4,4,2.3,337,8,19025,452,25.2%,0,0,0,17188.16,518.02,15342.2,1327.94,408,25.5%,0.21,100%,17264.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Xing,ADC,1,2,3,2,441,10.5,18002,428,23.8%,0,0,0,17510.38,10807.5,5528.51,1174.37,416,26%,0.1,44.4%,17529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,Top Esports vs Team WE,Top Esports,2 - 0,Team WE,WEEK2,12.10,2022-06-14,1,Kedaya,SUPPORT,0,5,4,0.8,28,0.7,8792,209,11.6%,0,0,0,4683.34,569.41,2667.65,1446.28,111,7%,0.1,44.4%,18740.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
