Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Ale,TOP,3,6,5,1.3,338,8.6,16032,406,22.1%,0,0,0,21894.6,1983,13090.8,6820.8,555,25.6%,0.2,50%,31550.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Tarzan,JUNGLE,4,2,6,5,237,6,14441,366,19.9%,0,0,0,11320.27,8853.68,1578.35,888.24,287,13.2%,0.25,62.5%,29175.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swain,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Doinb,MID,1,2,7,4,280,7.1,14135,358,19.5%,0,0,0,18081.63,1440.54,16395.5,245.59,458,21.1%,0.2,50%,20297.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ezreal,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Light,ADC,6,1,5,11,372,9.4,18723,474,25.9%,0,0,0,29122.1,17209.8,11458.3,454,738,34%,0.28,68.8%,14008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leona,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,LvMao,SUPPORT,2,3,5,2.3,40,1,9069,230,12.5%,0,0,0,5113.47,1725.57,2639.66,748.24,130,6%,0.18,43.8%,11444.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiora,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,xiaoxiang,TOP,4,4,7,2.8,288,7.3,14814,375,21.9%,0,0,0,20171.74,10775.8,1035.67,8360.27,511,29.3%,0.28,78.6%,34139.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viego,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Beichuan,JUNGLE,6,2,6,6,223,5.6,13388,339,19.8%,0,0,0,8708.73,6651,1430.81,626.92,221,12.6%,0.3,85.7%,36657.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Ucal,MID,1,4,10,2.8,256,6.5,14007,355,20.7%,0,0,0,14227.26,1180.77,12728.2,318.29,360,20.6%,0.28,78.6%,19832.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xayah,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Puff,ADC,2,3,8,3.3,403,10.2,16500,418,24.4%,0,0,0,20203.11,19146,925.11,132,512,29.3%,0.25,71.4%,17306.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakan,LNG Esports vs TT,LNG Esports,2 - 1,TT,WEEK2,12.10,2022-06-19,3,Southwind,SUPPORT,1,3,10,3.7,45,1.1,8805,223,13%,0,0,0,5640.25,854.63,4429.62,356,143,8.2%,0.28,78.6%,15387.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
