Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Kayle,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,TheShy,TOP,8,3,6,4.7,231,10,12657,547,24%,0,0,0,19727.6,5673.8,13213.9,839.9,852,25.1%,0.6,53.8%,17713.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,SofM,JUNGLE,4,1,11,15,130,5.6,8948,387,17%,0,0,0,8880.1,7105.15,895.95,879,384,11.3%,0.65,57.7%,21379.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twisted Fate,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,Angel,MID,2,0,10,Perfect KDA,200,8.6,10453,452,19.9%,0,0,0,12597.28,1685.28,10828,84,544,16%,0.52,46.2%,11416.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitch,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,huanfeng,ADC,10,0,9,Perfect KDA,218,9.4,12713,549,24.1%,0,0,0,23197.9,18736.4,469.17,3992.33,1002,29.5%,0.82,73.1%,12715.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuumi,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,ON,SUPPORT,2,0,17,Perfect KDA,5,0.2,7877,340,15%,0,0,0,14329.97,549.86,13075.3,704.81,619,18.2%,0.82,73.1%,3081.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sejuani,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,Zoom,TOP,1,6,2,0.5,169,7.3,7441,321,21.3%,0,0,0,7740.82,4015.37,3319.45,406,334,17%,0.13,75%,23521.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Zhao,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,H4cker,JUNGLE,1,6,2,0.5,128,5.5,6762,292,19.3%,0,0,0,7113.53,5236.28,552.03,1325.22,307,15.6%,0.13,75%,24327.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corki,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,Cryin,MID,2,3,0,0.7,200,8.6,9002,389,25.8%,0,0,0,15278.86,1792.17,12715.2,771.49,660,33.5%,0.09,50%,13984.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeri,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,Elk,ADC,0,4,1,0.3,172,7.4,7062,305,20.2%,0,0,0,7456.49,3157.2,4299.29,0,322,16.4%,0.04,25%,14620.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Glasc,WBG vs Ultra Prime,Weibo Gaming,2 - 0,Ultra Prime,WEEK4,12.11,2022-06-29,1,ShiauC,SUPPORT,0,7,2,0.3,11,0.5,4688,203,13.4%,0,0,0,7953.19,1028.55,3188,3736.64,344,17.5%,0.09,50%,19873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
