Champion,Game_title,Team1,Score,Team2,Week,Patch,Date,Match_num,Player,Role,Kills,Deaths,Assists,KDA,CS,CSM,Golds,GPM,GOLD%,WPM,VWPM,WCPM,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Total damage taken,Level,CS in Team's Jungle,CS in Enemy Jungle,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,VS%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total Time Spent Dead
Gwen,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Summit,TOP,3,3,6,3,345,8.7,15825,397,22.3%,0,0,0,25248.56,1316.6,18956.8,4975.16,634,27.3%,0.23,60%,40139.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wukong,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Clid,JUNGLE,0,1,12,12,201,5,11937,300,16.8%,0,0,0,9699.9,7935.43,1602.97,161.5,244,10.5%,0.3,80%,29393.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoe,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Care,MID,8,3,6,4.7,288,7.2,15105,379,21.3%,0,0,0,24748.09,1740.16,20966.5,2041.43,621,26.8%,0.35,93.3%,24719.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucian,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Lwx,ADC,4,3,7,3.7,442,11.1,18964,476,26.8%,0,0,0,26960.5,19890.9,6749.6,320,677,29.2%,0.28,73.3%,25826.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nami,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Hang,SUPPORT,0,2,13,6.5,18,0.5,9062,227,12.8%,0,0,0,5741.27,572.88,4903.39,265,144,6.2%,0.33,86.7%,11701.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennen,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Zoom,TOP,2,4,5,1.8,309,7.8,15313,384,22.5%,0,0,0,23594.84,2951.64,20643.2,0,592,24.6%,0.18,58.3%,21377.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lee Sin,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,H4cker,JUNGLE,4,3,7,3.7,188,4.7,12110,304,17.8%,0,0,0,9591.85,8032.18,1366.17,193.5,241,10%,0.28,91.7%,39600.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Azir,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Cryin,MID,1,3,10,3.7,330,8.3,14809,372,21.8%,0,0,0,36014.52,787.62,35226.9,0,904,37.5%,0.28,91.7%,24745.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aphelios,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Elk,ADC,5,3,1,2,384,9.6,17763,446,26.1%,0,0,0,24209.37,20733.4,2274.04,1201.93,608,25.2%,0.15,50%,19143.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lulu,Ultra Prime vs FPX,Funplus Phoenix,2 - 0,Ultra Prime,WEEK9,12.13,2022-08-01,2,Miaoniu,SUPPORT,0,2,10,5,16,0.4,8057,202,11.8%,0,0,0,2517.43,342.48,2174.95,0,63,2.6%,0.25,83.3%,15446.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
